id,artisti
http://www.wikidata.org/entity/Q131617893,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131617898,Volterrano (maschio)
http://www.wikidata.org/entity/Q131450118,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131450119,Ercole de' Roberti (maschio)
http://www.wikidata.org/entity/Q131450116,Andrea del Sarto (maschio)
http://www.wikidata.org/entity/Q131450122,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131450123,Giovanni dal Ponte (maschio)
http://www.wikidata.org/entity/Q131450120,Giovanni Angelo d'Antonio (maschio)
http://www.wikidata.org/entity/Q131450126,Melozzo da Forlì (maschio); Antoniazzo Romano (maschio)
http://www.wikidata.org/entity/Q131450127,Antoniazzo Romano (maschio)
http://www.wikidata.org/entity/Q131450124,Giovanni Santi (maschio)
http://www.wikidata.org/entity/Q131450125,Girolamo Dente (maschio)
http://www.wikidata.org/entity/Q131450132,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131450133,Teramo Piaggio (maschio)
http://www.wikidata.org/entity/Q131450142,Perugino (maschio)
http://www.wikidata.org/entity/Q131450146,Giovanni Benedetto Castiglione (maschio)
http://www.wikidata.org/entity/Q131450144,Beato Angelico (maschio)
http://www.wikidata.org/entity/Q131450145,Federico Tedesco (maschio)
http://www.wikidata.org/entity/Q131450151,Beato Angelico (maschio)
http://www.wikidata.org/entity/Q131450148,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q131450149,Giovanni Battista Naldini (maschio)
http://www.wikidata.org/entity/Q131450152,Girolamo Marchesi (maschio)
http://www.wikidata.org/entity/Q131450161,Antonello da Messina (maschio)
http://www.wikidata.org/entity/Q131463514,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q131501600,Anton Domenico Gabbiani (maschio)
http://www.wikidata.org/entity/Q131501606,Serafino de' Serafini (maschio)
http://www.wikidata.org/entity/Q131501607,Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131501608,Giovanni di Paolo (maschio); Matteo di Giovanni (maschio)
http://www.wikidata.org/entity/Q131501614,Sebastiano Filippi (maschio)
http://www.wikidata.org/entity/Q131501612,Annibale Carracci (maschio)
http://www.wikidata.org/entity/Q131501619,Daniele da Volterra (maschio)
http://www.wikidata.org/entity/Q131501617,Carlo Bononi (maschio)
http://www.wikidata.org/entity/Q131501620,Giuseppe Bezzuoli (maschio)
http://www.wikidata.org/entity/Q131501633,Alessandro Gherardini (maschio)
http://www.wikidata.org/entity/Q131501639,Vitale da Bologna (maschio)
http://www.wikidata.org/entity/Q131501643,Vittore Crivelli (maschio)
http://www.wikidata.org/entity/Q131501646,Cosimo Rosselli (maschio)
http://www.wikidata.org/entity/Q131501645,Cavalier d'Arpino (maschio)
http://www.wikidata.org/entity/Q131501651,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131501649,Giovanni del Biondo (maschio)
http://www.wikidata.org/entity/Q131501655,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131501653,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131501658,Lorenzo d'Alessandro (maschio)
http://www.wikidata.org/entity/Q131501663,Michele Coltellini (maschio)
http://www.wikidata.org/entity/Q131501661,Ortolano (maschio)
http://www.wikidata.org/entity/Q131501666,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q131501667,Taddeo di Bartolo (maschio)
http://www.wikidata.org/entity/Q131501671,Gentile da Fabriano (maschio)
http://www.wikidata.org/entity/Q131501672,Bartolomeo Vivarini (maschio); Antonio Vivarini (maschio)
http://www.wikidata.org/entity/Q131501678,Guido Reni (maschio)
http://www.wikidata.org/entity/Q131501683,Peter Paul Rubens (maschio)
http://www.wikidata.org/entity/Q131501690,Niccolò Circignani (maschio)
http://www.wikidata.org/entity/Q131501691,Giovanni Battista Salvi (maschio)
http://www.wikidata.org/entity/Q131501711,Rosso Fiorentino (maschio)
http://www.wikidata.org/entity/Q131501724,Gregorio di Cecco (maschio)
http://www.wikidata.org/entity/Q131501744,Sassetta (maschio)
http://www.wikidata.org/entity/Q131501750,Antonio Vivarini (maschio)
http://www.wikidata.org/entity/Q131501755,Pietro Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131501753,Barnaba da Modena (maschio)
http://www.wikidata.org/entity/Q131501756,Lippo Memmi (maschio)
http://www.wikidata.org/entity/Q131501763,Francesco Traini (maschio)
http://www.wikidata.org/entity/Q131501770,Giovanni da Milano (maschio)
http://www.wikidata.org/entity/Q131501775,Daniele da Volterra (maschio)
http://www.wikidata.org/entity/Q131501773,Giovanni Andrea Sirani (maschio)
http://www.wikidata.org/entity/Q131501784,Andrea di Giusto (maschio)
http://www.wikidata.org/entity/Q131501791,Giuseppe Angeli (maschio)
http://www.wikidata.org/entity/Q131501788,Pietro di Miniato (maschio)
http://www.wikidata.org/entity/Q131501793,Nicolò Alunno (maschio)
http://www.wikidata.org/entity/Q131501796,Giovannino Veneziano (maschio); Paolo Veneziano (maschio)
http://www.wikidata.org/entity/Q131501797,Vittore Crivelli (maschio)
http://www.wikidata.org/entity/Q131501800,Altichiero (maschio)
http://www.wikidata.org/entity/Q131501801,Giovanni del Biondo (maschio); Niccolò di Pietro Gerini (maschio)
http://www.wikidata.org/entity/Q131501805,Gaudenzio Ferrari (maschio)
http://www.wikidata.org/entity/Q131501811,Pietro Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131501818,Lorenzo Veneziano (maschio)
http://www.wikidata.org/entity/Q131501816,Mariotto di Nardo (maschio)
http://www.wikidata.org/entity/Q131501821,Piero della Francesca (maschio); Domenico Veneziano (maschio); Alesso Baldovinetti (maschio); Andrea del Castagno (maschio); Andrea di Giusto (maschio)
http://www.wikidata.org/entity/Q131501826,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131501842,Michele Giambono (maschio)
http://www.wikidata.org/entity/Q131501847,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131501852,Jacobello del Fiore (maschio)
http://www.wikidata.org/entity/Q131501859,Paolo da Visso (maschio)
http://www.wikidata.org/entity/Q131542580,Volterrano (maschio)
http://www.wikidata.org/entity/Q131542581,Ridolfo del Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131542585,Peter Paul Rubens (maschio)
http://www.wikidata.org/entity/Q131542596,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131542607,Maestro dei Crocifissi francescani (maschio); Jacopo di Paolo (maschio)
http://www.wikidata.org/entity/Q131542610,Giovanni Antonio Sogliani (maschio)
http://www.wikidata.org/entity/Q131542611,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q131542609,Giovanni Battista Pittoni (maschio)
http://www.wikidata.org/entity/Q131542614,Perugino (maschio)
http://www.wikidata.org/entity/Q131542615,Giuseppe Montanari (maschio)
http://www.wikidata.org/entity/Q131543603,Domenico Maria Canuti (maschio)
http://www.wikidata.org/entity/Q131543624,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131543631,Luca Longhi (maschio)
http://www.wikidata.org/entity/Q131543629,Luca Longhi (maschio)
http://www.wikidata.org/entity/Q131543651,Andrea Vicentino (maschio)
http://www.wikidata.org/entity/Q131543648,Francesco Albani (maschio)
http://www.wikidata.org/entity/Q131543655,Bernardo Daddi (maschio)
http://www.wikidata.org/entity/Q131543653,Giovanni da San Giovanni (maschio)
http://www.wikidata.org/entity/Q131543672,Caravaggio (maschio)
http://www.wikidata.org/entity/Q131546415,Lazzaro Bastiani (maschio)
http://www.wikidata.org/entity/Q120488851,Vittore Belliniano (maschio)
http://www.wikidata.org/entity/Q120489814,Luca Signorelli (maschio)
http://www.wikidata.org/entity/Q120598525,Francesco Maffei (maschio)
http://www.wikidata.org/entity/Q120598716,Bonifacio Veronese (maschio)
http://www.wikidata.org/entity/Q120766339,Scipione Pulzone (maschio)
http://www.wikidata.org/entity/Q120793977,Iacopino del Conte (maschio)
http://www.wikidata.org/entity/Q120884863,Marco Ricci (maschio)
http://www.wikidata.org/entity/Q120884895,Giovanni Antonio Fumiani (maschio)
http://www.wikidata.org/entity/Q120985002,Giovan Battista Gaulli (maschio)
http://www.wikidata.org/entity/Q121050640,Giulio Benso (maschio)
http://www.wikidata.org/entity/Q121064292,Giulio Benso (maschio)
http://www.wikidata.org/entity/Q121064630,Giulio Benso (maschio)
http://www.wikidata.org/entity/Q121065902,Giulio Benso (maschio)
http://www.wikidata.org/entity/Q121066043,Giulio Benso (maschio)
http://www.wikidata.org/entity/Q121450256,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q121462678,Jan Frans van Douven (maschio)
http://www.wikidata.org/entity/Q121504941,Jan Matsys (maschio)
http://www.wikidata.org/entity/Q121546107,Antoon van Dyck (maschio)
http://www.wikidata.org/entity/Q121685223,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q121689728,Raffaello Sanzio (maschio)
http://www.wikidata.org/entity/Q121692401,Jan Matsys (maschio)
http://www.wikidata.org/entity/Q121735048,Carlo Antonio Rambaldi (maschio)
http://www.wikidata.org/entity/Q121811406,Sforza Compagnoni (maschio)
http://www.wikidata.org/entity/Q121995915,Bartolomeo Nazari (maschio)
http://www.wikidata.org/entity/Q122227973,Pietro Longhi (maschio)
http://www.wikidata.org/entity/Q122615548,Elisabeth Chaplin (femmina)
http://www.wikidata.org/entity/Q122617360,Elisabeth Chaplin (femmina)
http://www.wikidata.org/entity/Q122730307,Pietro da Cortona (maschio)
http://www.wikidata.org/entity/Q122733370,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q122740583,Francesco Francia (maschio)
http://www.wikidata.org/entity/Q122912807,Mario Bacchelli (maschio)
http://www.wikidata.org/entity/Q122948136,Orazio Riminaldi (maschio)
http://www.wikidata.org/entity/Q122965388,Vittorio Matteo Corcos (maschio)
http://www.wikidata.org/entity/Q123036459,Giovanni Bernardo Carbone (maschio)
http://www.wikidata.org/entity/Q123052486,Antonio Rotta (maschio)
http://www.wikidata.org/entity/Q123052559,Antonio Rotta (maschio)
http://www.wikidata.org/entity/Q123055325,Pompeo Batoni (maschio)
http://www.wikidata.org/entity/Q123146252,Simone dei Crocifissi (maschio)
http://www.wikidata.org/entity/Q123178580,Luca Giordano (maschio)
http://www.wikidata.org/entity/Q123200931,Francesco Morone (maschio)
http://www.wikidata.org/entity/Q123200938,Francesco Morone (maschio)
http://www.wikidata.org/entity/Q123200940,Francesco Morone (maschio)
http://www.wikidata.org/entity/Q123201359,Fabio Cipolla (maschio)
http://www.wikidata.org/entity/Q123258249,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q123260093,Philip de László (maschio)
http://www.wikidata.org/entity/Q123301255,Ferdinando Cavalleri (maschio)
http://www.wikidata.org/entity/Q123313948,Giuseppe Sogni (maschio)
http://www.wikidata.org/entity/Q123314103,Giuseppe Sogni (maschio)
http://www.wikidata.org/entity/Q123328738,Carlo Ferrari (maschio)
http://www.wikidata.org/entity/Q123338940,Franz Xaver Winterhalter (maschio)
http://www.wikidata.org/entity/Q123375075,Cristofano dell'Altissimo (maschio)
http://www.wikidata.org/entity/Q123416410,Francesco Gioli (maschio)
http://www.wikidata.org/entity/Q123416461,Eugenio Cecconi (maschio)
http://www.wikidata.org/entity/Q123416548,Giovanni Fattori (maschio)
http://www.wikidata.org/entity/Q123416954,Giovanni Costa (maschio)
http://www.wikidata.org/entity/Q123416994,Pietro Senno (maschio)
http://www.wikidata.org/entity/Q123417018,Giacinto Gigante (maschio)
http://www.wikidata.org/entity/Q123418628,Pietro Senno (maschio)
http://www.wikidata.org/entity/Q123419057,Francesco Gioli (maschio)
http://www.wikidata.org/entity/Q123419096,Ruggero Panerai (maschio)
http://www.wikidata.org/entity/Q123419116,Ruggero Panerai (maschio)
http://www.wikidata.org/entity/Q123419220,Ruggero Panerai (maschio)
http://www.wikidata.org/entity/Q123419237,Adolfo Tommasi (maschio)
http://www.wikidata.org/entity/Q123419285,Silvestro Lega (maschio)
http://www.wikidata.org/entity/Q123419324,Angiolo Tommasi (maschio)
http://www.wikidata.org/entity/Q123419384,Niccolò Cannicci (maschio)
http://www.wikidata.org/entity/Q123419421,Luigi Gioli (maschio)
http://www.wikidata.org/entity/Q123422898,Tizianello (maschio)
http://www.wikidata.org/entity/Q123457362,Francesco Zuccarelli (maschio)
http://www.wikidata.org/entity/Q123457371,Giulia Lama (femmina)
http://www.wikidata.org/entity/Q123457388,Giuseppe Moretti (maschio); Giuseppe Maria Moretti (maschio)
http://www.wikidata.org/entity/Q123457393,Antonio Joli (maschio)
http://www.wikidata.org/entity/Q123457399,Rosalba Carriera (femmina)
http://www.wikidata.org/entity/Q123458625,Ferdinando Cavalleri (maschio)
http://www.wikidata.org/entity/Q123462848,Howard Chandler Christy (maschio)
http://www.wikidata.org/entity/Q123480115,Frans Pourbus il Giovane (maschio)
http://www.wikidata.org/entity/Q123562848,Francesco Benaglio (maschio)
http://www.wikidata.org/entity/Q123671285,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q123709241,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q123709348,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q123741888,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q123751969,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q123753616,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q123754396,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q123912954,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q124039068,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q124043063,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q124056690,Tiziano Vecellio (maschio)
http://www.wikidata.org/entity/Q124069413,Angelo Galloni (maschio)
http://www.wikidata.org/entity/Q124069583,Angelo Galloni (maschio)
http://www.wikidata.org/entity/Q124069753,Alessandro Pandolfi (maschio)
http://www.wikidata.org/entity/Q124079494,Alessandro Pandolfi (maschio)
http://www.wikidata.org/entity/Q124083860,Carlo Grossi (maschio)
http://www.wikidata.org/entity/Q124084281,Carlo Grossi (maschio)
http://www.wikidata.org/entity/Q124086041,Carlo Grossi (maschio)
http://www.wikidata.org/entity/Q124086306,Carlo Grossi (maschio)
http://www.wikidata.org/entity/Q124086626,Ugo Galvagni (maschio)
http://www.wikidata.org/entity/Q124087802,Ugo Galvagni (maschio)
http://www.wikidata.org/entity/Q124091771,Stefano Bersani (maschio)
http://www.wikidata.org/entity/Q124092399,Antonio Introini (maschio)
http://www.wikidata.org/entity/Q131546421,Girolamo Muziano (maschio)
http://www.wikidata.org/entity/Q131546426,Bartolomeo della Gatta (maschio)
http://www.wikidata.org/entity/Q131546425,Gian Domenico Cerrini (maschio)
http://www.wikidata.org/entity/Q131546428,Domenico di Michelino (maschio)
http://www.wikidata.org/entity/Q131546441,Guercino (maschio)
http://www.wikidata.org/entity/Q131546444,Paolo Uccello (maschio)
http://www.wikidata.org/entity/Q131546449,Luca Cambiaso (maschio)
http://www.wikidata.org/entity/Q131546458,Francesco Menzio (maschio)
http://www.wikidata.org/entity/Q131546462,Annibale Carracci (maschio)
http://www.wikidata.org/entity/Q131546463,Michele di Ridolfo del Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131546465,Domenico Fiasella (maschio)
http://www.wikidata.org/entity/Q131546469,Brescianino (maschio); Raffaello del Brescianino (maschio)
http://www.wikidata.org/entity/Q131546475,Girolamo Macchietti (maschio)
http://www.wikidata.org/entity/Q131546484,Lionello Balestrieri (maschio)
http://www.wikidata.org/entity/Q131546485,Amico Aspertini (maschio)
http://www.wikidata.org/entity/Q131546494,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131546493,Bernardino Luini (maschio)
http://www.wikidata.org/entity/Q131546499,Sano di Pietro (maschio)
http://www.wikidata.org/entity/Q131546506,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q131546510,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q131546508,Giuliano Bugiardini (maschio)
http://www.wikidata.org/entity/Q131546509,Ludovico Carracci (maschio)
http://www.wikidata.org/entity/Q131546515,Ambrogio da Asti (maschio)
http://www.wikidata.org/entity/Q131546516,Ambrogio Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131546517,Franciabigio (maschio)
http://www.wikidata.org/entity/Q131546520,Barbara Galbiati (femmina)
http://www.wikidata.org/entity/Q131546525,Giuseppe Maria Crespi (maschio)
http://www.wikidata.org/entity/Q131546551,Francesco Francia (maschio)
http://www.wikidata.org/entity/Q131546552,Amico Aspertini (maschio)
http://www.wikidata.org/entity/Q131546553,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131546582,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q131546581,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q131546599,Lazzaro Bastiani (maschio)
http://www.wikidata.org/entity/Q131546602,Vittore Carpaccio (maschio)
http://www.wikidata.org/entity/Q131546603,Beato Angelico (maschio)
http://www.wikidata.org/entity/Q131557338,Guido Reni (maschio)
http://www.wikidata.org/entity/Q131557340,Giuseppe Cammarano (maschio)
http://www.wikidata.org/entity/Q131557341,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q131557374,Pier Francesco Fiorentino (maschio)
http://www.wikidata.org/entity/Q131557372,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q131557373,Niccolò di Pietro Gerini (maschio)
http://www.wikidata.org/entity/Q131557376,Coppo di Marcovaldo (maschio)
http://www.wikidata.org/entity/Q131557436,Francesco Francia (maschio)
http://www.wikidata.org/entity/Q131557458,Giovanni da San Giovanni (maschio)
http://www.wikidata.org/entity/Q131557464,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q131557484,Filippo Lippi (maschio)
http://www.wikidata.org/entity/Q131557662,Maestro di Tressa (maschio)
http://www.wikidata.org/entity/Q131557664,Domenico Beccafumi (maschio)
http://www.wikidata.org/entity/Q131557866,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131557871,Giovanni dal Ponte (maschio)
http://www.wikidata.org/entity/Q131557868,Giovanni Battista Naldini (maschio)
http://www.wikidata.org/entity/Q131557880,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131559178,Marianna Carlevarijs (femmina)
http://www.wikidata.org/entity/Q131559177,Marianna Carlevarijs (femmina)
http://www.wikidata.org/entity/Q131559182,Marco Ricci (maschio)
http://www.wikidata.org/entity/Q131559183,Bernardino Licinio (maschio)
http://www.wikidata.org/entity/Q131559181,Gianantonio Guardi (maschio)
http://www.wikidata.org/entity/Q131559187,Taddeo Zuccari (maschio)
http://www.wikidata.org/entity/Q131559184,Rosalba Carriera (femmina)
http://www.wikidata.org/entity/Q131559202,Anton von Maron (maschio)
http://www.wikidata.org/entity/Q131559216,Jacopo Zucchi (maschio)
http://www.wikidata.org/entity/Q131561164,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131561170,William Berczy (maschio)
http://www.wikidata.org/entity/Q131561666,Lionello Spada (maschio)
http://www.wikidata.org/entity/Q131561678,Carlo Crivelli (maschio)
http://www.wikidata.org/entity/Q131561677,Andrea Mantegna (maschio)
http://www.wikidata.org/entity/Q131561688,Carlo Maratta (maschio)
http://www.wikidata.org/entity/Q131564536,Giuseppe De Nittis (maschio)
http://www.wikidata.org/entity/Q131564617,Duccio di Buoninsegna (maschio)
http://www.wikidata.org/entity/Q131564870,Volterrano (maschio)
http://www.wikidata.org/entity/Q131564871,Duccio di Buoninsegna (maschio)
http://www.wikidata.org/entity/Q131574021,Marco Basaiti (maschio)
http://www.wikidata.org/entity/Q131576649,Albino Reggiori (maschio)
http://www.wikidata.org/entity/Q131578331,Jacopo Zucchi (maschio)
http://www.wikidata.org/entity/Q131578346,Andrea Pozzo (maschio)
http://www.wikidata.org/entity/Q131578347,Orazio Fidani (maschio)
http://www.wikidata.org/entity/Q131579620,Giovanni Battista Piazzetta (maschio)
http://www.wikidata.org/entity/Q131579630,Bartolomeo Vivarini (maschio)
http://www.wikidata.org/entity/Q131579631,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131579657,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131579660,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131579682,Giambattista Tiepolo (maschio)
http://www.wikidata.org/entity/Q131579687,Anton Raphael Mengs (maschio); Giovanni Casanova (maschio)
http://www.wikidata.org/entity/Q131587694,Andrea da Bologna (maschio)
http://www.wikidata.org/entity/Q131588009,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q131588018,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q131588032,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q131588033,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q131588045,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q131588054,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q131588057,Tommaso da Modena (maschio)
http://www.wikidata.org/entity/Q131588060,Dosso Dossi (maschio)
http://www.wikidata.org/entity/Q131604558,Francesco Albani (maschio)
http://www.wikidata.org/entity/Q131604557,Poppi (maschio)
http://www.wikidata.org/entity/Q131604561,Giovanni Battista Zelotti (maschio)
http://www.wikidata.org/entity/Q131604566,Guercino (maschio)
http://www.wikidata.org/entity/Q131604569,Giovanni Battista Zelotti (maschio)
http://www.wikidata.org/entity/Q131604575,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131604586,Antonio Mosca (maschio)
http://www.wikidata.org/entity/Q131604589,Antonio Mosca (maschio)
http://www.wikidata.org/entity/Q131617899,Giovanni Lanfranco (maschio)
http://www.wikidata.org/entity/Q131617897,Fra Bartolomeo (maschio)
http://www.wikidata.org/entity/Q131617902,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131617911,Agnolo Bronzino (maschio)
http://www.wikidata.org/entity/Q131617908,Baldassarre Peruzzi (maschio)
http://www.wikidata.org/entity/Q131617909,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131617914,Gherardo Starnina (maschio)
http://www.wikidata.org/entity/Q131617915,Volterrano (maschio)
http://www.wikidata.org/entity/Q131617918,Volterrano (maschio)
http://www.wikidata.org/entity/Q131617919,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131617916,Pompeo Batoni (maschio)
http://www.wikidata.org/entity/Q131617922,Jacopo Zucchi (maschio)
http://www.wikidata.org/entity/Q131617921,Jacopo Zucchi (maschio)
http://www.wikidata.org/entity/Q131627550,Girolamo da Carpi (maschio)
http://www.wikidata.org/entity/Q131627554,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131627552,Michele di Ridolfo del Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131627553,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131627556,Michele di Ridolfo del Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131627571,Matteo Giovannetti (maschio)
http://www.wikidata.org/entity/Q131627572,Cesare Dandini (maschio)
http://www.wikidata.org/entity/Q131627588,Carlo Dolci (maschio)
http://www.wikidata.org/entity/Q131628758,Ludovico Dondi (maschio)
http://www.wikidata.org/entity/Q131628765,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131628770,Niccolò Cannicci (maschio)
http://www.wikidata.org/entity/Q131628768,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q131628769,Gaetano Previati (maschio)
http://www.wikidata.org/entity/Q131628775,Spinello Aretino (maschio)
http://www.wikidata.org/entity/Q131628772,Giovanni Battista Piazzetta (maschio)
http://www.wikidata.org/entity/Q131628778,Neri di Bicci (maschio)
http://www.wikidata.org/entity/Q131628776,Teramo Piaggio (maschio)
http://www.wikidata.org/entity/Q131628802,Perugino (maschio)
http://www.wikidata.org/entity/Q131628803,Ludovico Carracci (maschio)
http://www.wikidata.org/entity/Q131628801,Giovanni Gerolamo Savoldo (maschio)
http://www.wikidata.org/entity/Q131628814,Bicci di Lorenzo (maschio)
http://www.wikidata.org/entity/Q131628812,Maestro della Leggenda di santa Lucia (maschio)
http://www.wikidata.org/entity/Q131628813,Bernardo Zenale (maschio)
http://www.wikidata.org/entity/Q131628818,Maestro di Beffi (maschio)
http://www.wikidata.org/entity/Q131628819,Maestro di Beffi (maschio)
http://www.wikidata.org/entity/Q131628817,Maestro di Beffi (maschio)
http://www.wikidata.org/entity/Q131628822,Antonio Rolli (maschio); Giuseppe Maria Rolli (maschio)
http://www.wikidata.org/entity/Q131628823,Giuseppe Maria Crespi (maschio)
http://www.wikidata.org/entity/Q131628820,Lorenzo Costa (maschio)
http://www.wikidata.org/entity/Q131628821,Zanobi Strozzi (maschio)
http://www.wikidata.org/entity/Q131628824,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q131629552,Cosimo Rosselli (maschio)
http://www.wikidata.org/entity/Q131629558,Giovanni Antonio Burrini (maschio)
http://www.wikidata.org/entity/Q131629557,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131632037,Gaetano Previati (maschio)
http://www.wikidata.org/entity/Q131632042,Ambrogio di Baldese (maschio); Niccolò di Pietro Gerini (maschio)
http://www.wikidata.org/entity/Q131632047,Sebastiano Vini (maschio)
http://www.wikidata.org/entity/Q131674303,Giuseppe Angeli (maschio)
http://www.wikidata.org/entity/Q131674300,Giuseppe Borsato (maschio)
http://www.wikidata.org/entity/Q131674306,Ernesto Treccani (maschio)
http://www.wikidata.org/entity/Q131674307,Sebastiano Satta (maschio)
http://www.wikidata.org/entity/Q131674310,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q131674311,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131674315,Girolamo Mazzola Bedoli (maschio)
http://www.wikidata.org/entity/Q131674312,Pietro Longhi (maschio)
http://www.wikidata.org/entity/Q131674316,Ludovico Carracci (maschio)
http://www.wikidata.org/entity/Q131674317,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131674322,Herri met de Bles (maschio)
http://www.wikidata.org/entity/Q131674323,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131674332,Sano di Pietro (maschio)
http://www.wikidata.org/entity/Q131674355,Pietro Lorenzetti (maschio)
http://www.wikidata.org/entity/Q131674352,Rocco Marconi (maschio)
http://www.wikidata.org/entity/Q131674361,Francesco Hayez (maschio)
http://www.wikidata.org/entity/Q131674371,Giovanni Barbagelata (maschio)
http://www.wikidata.org/entity/Q131674368,Bernardo Strozzi (maschio)
http://www.wikidata.org/entity/Q131674369,Bonifacio Veronese (maschio)
http://www.wikidata.org/entity/Q131674373,Sebastiano Ricci (maschio)
http://www.wikidata.org/entity/Q131674390,Gaetano Previati (maschio)
http://www.wikidata.org/entity/Q131674398,Giorgio Vasari (maschio)
http://www.wikidata.org/entity/Q131674399,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q131674396,Nicola Malinconico (maschio)
http://www.wikidata.org/entity/Q131674401,Jacopo Chimenti (maschio)
http://www.wikidata.org/entity/Q131674404,Jacopo Palma il Giovane (maschio)
http://www.wikidata.org/entity/Q131674405,Lucio Massari (maschio)
http://www.wikidata.org/entity/Q131674410,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131674411,Jacopo Tintoretto (maschio)
http://www.wikidata.org/entity/Q131674409,Paolo Veronese (maschio)
http://www.wikidata.org/entity/Q131674412,Benvenuto Tisi da Garofalo (maschio)
http://www.wikidata.org/entity/Q131675938,David Ghirlandaio (maschio)
http://www.wikidata.org/entity/Q131675939,Simone Pignoni (maschio)
http://www.wikidata.org/entity/Q131675936,Carlo Portelli (maschio)
http://www.wikidata.org/entity/Q131675937,Pier Francesco Fiorentino (maschio)
