id,soggetti
http://www.wikidata.org/entity/Q131812919,Francesco d'Assisi
http://www.wikidata.org/entity/Q131812917,Francesco Datini
http://www.wikidata.org/entity/Q131812921,deposizione di Gesù
http://www.wikidata.org/entity/Q131812935,Enea
http://www.wikidata.org/entity/Q131812933,Enea
http://www.wikidata.org/entity/Q131812937,Enea
http://www.wikidata.org/entity/Q131813151,Bacco
http://www.wikidata.org/entity/Q131813148,
http://www.wikidata.org/entity/Q131813153,Mercurio
http://www.wikidata.org/entity/Q131813159,Giacobbe
http://www.wikidata.org/entity/Q131813192,Ignazio di Loyola
http://www.wikidata.org/entity/Q131813340,Apollo
http://www.wikidata.org/entity/Q131823354,
http://www.wikidata.org/entity/Q131823355,Giove
http://www.wikidata.org/entity/Q131823366,Caterina d'Alessandria
http://www.wikidata.org/entity/Q131823364,Carlo Borromeo
http://www.wikidata.org/entity/Q131823365,Dio nel Cristianesimo
http://www.wikidata.org/entity/Q131825279,grifone; Arimaspi
http://www.wikidata.org/entity/Q131825292,espulsione di Agar e Ismaele
http://www.wikidata.org/entity/Q131825306,Ercole e Onfale
http://www.wikidata.org/entity/Q131825307,Eracle; Olimpi
http://www.wikidata.org/entity/Q131825315,Sacra conversazione; Madonna col Bambino
http://www.wikidata.org/entity/Q131825312,decapitazione di Giovanni Battista
http://www.wikidata.org/entity/Q131825319,Sacra Famiglia
http://www.wikidata.org/entity/Q131825316,Sacra Famiglia
http://www.wikidata.org/entity/Q131825317,Sacra Famiglia
http://www.wikidata.org/entity/Q131825322,Sacra Famiglia
http://www.wikidata.org/entity/Q131825323,Sacra Famiglia
http://www.wikidata.org/entity/Q131825320,Sacra Famiglia
http://www.wikidata.org/entity/Q131825326,Sacra Famiglia
http://www.wikidata.org/entity/Q131825324,Sacra Famiglia
http://www.wikidata.org/entity/Q131825329,Equus ferus caballus
http://www.wikidata.org/entity/Q131825338,I due Foscari
http://www.wikidata.org/entity/Q131825360,maestà
http://www.wikidata.org/entity/Q131825364,mare
http://www.wikidata.org/entity/Q131829978,vescovo cattolico
http://www.wikidata.org/entity/Q131830267,Ampelio eremita
http://www.wikidata.org/entity/Q131830296,Eligio di Noyon
http://www.wikidata.org/entity/Q131830590,
http://www.wikidata.org/entity/Q131831531,Vera Croce; confraternita
http://www.wikidata.org/entity/Q131831573,Metterza
http://www.wikidata.org/entity/Q131831783,Madonna col Bambino
http://www.wikidata.org/entity/Q131832197,Madonna col Bambino
http://www.wikidata.org/entity/Q131832227,Dio Padre
http://www.wikidata.org/entity/Q131840176,crocifissione di Gesù
http://www.wikidata.org/entity/Q131851008,Gesù; Redentore; dodici apostoli
http://www.wikidata.org/entity/Q131851009,caffetteria
http://www.wikidata.org/entity/Q131851014,Immacolata Concezione
http://www.wikidata.org/entity/Q131851015,campo
http://www.wikidata.org/entity/Q131851012,Immacolata Concezione
http://www.wikidata.org/entity/Q131851013,Immacolata Concezione
http://www.wikidata.org/entity/Q131851018,Sacra conversazione
http://www.wikidata.org/entity/Q131851016,Tommaso
http://www.wikidata.org/entity/Q131851028,Giunone
http://www.wikidata.org/entity/Q131851035,Circe
http://www.wikidata.org/entity/Q131851042,Marte
http://www.wikidata.org/entity/Q131851041,mansuetudine
http://www.wikidata.org/entity/Q131851051,moderazione
http://www.wikidata.org/entity/Q131851094,Bernardino da Siena
http://www.wikidata.org/entity/Q131851103,arca di Noè
http://www.wikidata.org/entity/Q131851100,sposalizio mistico di santa Caterina
http://www.wikidata.org/entity/Q131851106,
http://www.wikidata.org/entity/Q131851108,Davide; Antonio abate
http://www.wikidata.org/entity/Q131851122,Presentazione al Tempio
http://www.wikidata.org/entity/Q131851126,religione
http://www.wikidata.org/entity/Q131851124,prosperità
http://www.wikidata.org/entity/Q131851125,risurrezione di Lazzaro
http://www.wikidata.org/entity/Q131851135,Risurrezione di Gesù
http://www.wikidata.org/entity/Q131851136,taglia
http://www.wikidata.org/entity/Q131856664,Paolo di Tarso
http://www.wikidata.org/entity/Q131856823,Annunciazione
http://www.wikidata.org/entity/Q131856942,Giovanni Battista
http://www.wikidata.org/entity/Q131857319,Sofronio Eusebio Girolamo
http://www.wikidata.org/entity/Q131857510,San Giuseppe
http://www.wikidata.org/entity/Q131859345,diocesi di Albenga-Imperia
http://www.wikidata.org/entity/Q131859480,Andrea
http://www.wikidata.org/entity/Q131859542,liberazione di Pietro
http://www.wikidata.org/entity/Q131860141,cardinale
http://www.wikidata.org/entity/Q131860198,Giambattista Spinola
http://www.wikidata.org/entity/Q131861810,Madonna col Bambino; Simone Stock
http://www.wikidata.org/entity/Q131861981,Madonna della Misericordia
http://www.wikidata.org/entity/Q131868524,Assunzione di Maria
http://www.wikidata.org/entity/Q131869926,Giovanni Battista
http://www.wikidata.org/entity/Q131869955,Assunzione di Maria
http://www.wikidata.org/entity/Q131919623,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q131937025,Giacobbe e Rachele
http://www.wikidata.org/entity/Q131937030,Ritrovamento di Gesù al Tempio
http://www.wikidata.org/entity/Q131937031,orazione nell'orto
http://www.wikidata.org/entity/Q131937032,orazione nell'orto
http://www.wikidata.org/entity/Q131937036,Giuseppe
http://www.wikidata.org/entity/Q131937042,giovane uomo
http://www.wikidata.org/entity/Q131937045,Salomone
http://www.wikidata.org/entity/Q131937061,emigrazione
http://www.wikidata.org/entity/Q131937066,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q131937070,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q131937078,Ultima cena
http://www.wikidata.org/entity/Q131937079,Ultima cena
http://www.wikidata.org/entity/Q131937080,Ultima cena
http://www.wikidata.org/entity/Q131937081,Ultima cena
http://www.wikidata.org/entity/Q131937094,lago
http://www.wikidata.org/entity/Q131937102,crocifissione di Gesù
http://www.wikidata.org/entity/Q131937109,Lot e le sue figlie
http://www.wikidata.org/entity/Q131937113,Basilicata
http://www.wikidata.org/entity/Q131937118,Lupercalia
http://www.wikidata.org/entity/Q132147956,rivolta dei Maccabei
http://www.wikidata.org/entity/Q132147979,Margherita da Cortona
http://www.wikidata.org/entity/Q132147995,crocifissione di Gesù
http://www.wikidata.org/entity/Q132147993,Sant'Agnese; martirio
http://www.wikidata.org/entity/Q132147998,
http://www.wikidata.org/entity/Q132147996,Bartolomeo
http://www.wikidata.org/entity/Q132147997,Bartolomeo
http://www.wikidata.org/entity/Q132148002,San Lorenzo
http://www.wikidata.org/entity/Q132148006,Maurelio di Voghenza
http://www.wikidata.org/entity/Q132148011,Madonna col Bambino
http://www.wikidata.org/entity/Q132148015,Madonna col Bambino
http://www.wikidata.org/entity/Q132148013,strage degli innocenti
http://www.wikidata.org/entity/Q132148016,Madonna col Bambino
http://www.wikidata.org/entity/Q132148031,Giovanni Battista
http://www.wikidata.org/entity/Q132148039,Michelangelo Buonarroti
http://www.wikidata.org/entity/Q132148037,Madonna col Bambino
http://www.wikidata.org/entity/Q132148050,moltiplicazione dei pani e dei pesci
http://www.wikidata.org/entity/Q132148051,Sant'Agnese
http://www.wikidata.org/entity/Q132148054,cappella di San Giovanni Gualberto nella Basilica di Santa Prassede
http://www.wikidata.org/entity/Q132148052,Bartolomeo
http://www.wikidata.org/entity/Q132148057,San Filippo Benizzi
http://www.wikidata.org/entity/Q132148061,Trifone
http://www.wikidata.org/entity/Q132148134,Ultima cena
http://www.wikidata.org/entity/Q132148137,Muse
http://www.wikidata.org/entity/Q132166188,
http://www.wikidata.org/entity/Q132166238,arte erotica
http://www.wikidata.org/entity/Q132166239,arte erotica
http://www.wikidata.org/entity/Q132166241,arte erotica
http://www.wikidata.org/entity/Q132166246,arte erotica
http://www.wikidata.org/entity/Q132166245,arte erotica
http://www.wikidata.org/entity/Q132166250,arte erotica
http://www.wikidata.org/entity/Q132166251,Ermafrodito
http://www.wikidata.org/entity/Q132166254,arte erotica
http://www.wikidata.org/entity/Q132166252,arte erotica
http://www.wikidata.org/entity/Q132166258,arte erotica
http://www.wikidata.org/entity/Q132166259,Ermafrodito
http://www.wikidata.org/entity/Q132166256,arte erotica
http://www.wikidata.org/entity/Q132166257,Ermafrodito
http://www.wikidata.org/entity/Q132166260,arte erotica
http://www.wikidata.org/entity/Q132166261,arte erotica
http://www.wikidata.org/entity/Q132166270,Pietà
http://www.wikidata.org/entity/Q132166271,Pietà
http://www.wikidata.org/entity/Q132166275,Presentazione al Tempio
http://www.wikidata.org/entity/Q132166272,Pietà di Luco
http://www.wikidata.org/entity/Q132166294,Visitazione della Beata Vergine Maria
http://www.wikidata.org/entity/Q132166295,giudizio universale
http://www.wikidata.org/entity/Q132166292,
http://www.wikidata.org/entity/Q132166293,Eligio di Noyon
http://www.wikidata.org/entity/Q132166298,Lucifero di Cagliari
http://www.wikidata.org/entity/Q132166296,Venanzio Fortunato
http://www.wikidata.org/entity/Q132166297,Giustina di Padova
http://www.wikidata.org/entity/Q132188587,papa Clemente XIV
http://www.wikidata.org/entity/Q132190189,Venere
http://www.wikidata.org/entity/Q132247240,Noli me tangere
http://www.wikidata.org/entity/Q132247244,Gesù
http://www.wikidata.org/entity/Q132247267,
http://www.wikidata.org/entity/Q132247310,crocifisso
http://www.wikidata.org/entity/Q132247313,vanitas
http://www.wikidata.org/entity/Q132247316,donna
http://www.wikidata.org/entity/Q132247327,Madonna col Bambino
http://www.wikidata.org/entity/Q132247331,angelo
http://www.wikidata.org/entity/Q132247328,Vincenzo Ferreri
http://www.wikidata.org/entity/Q132247334,Andrea
http://www.wikidata.org/entity/Q132247338,
http://www.wikidata.org/entity/Q132247378,Gaio Servilio Ahala
http://www.wikidata.org/entity/Q132247376,Aulo Postumio Tuberto
http://www.wikidata.org/entity/Q132247380,Vittore il Moro
http://www.wikidata.org/entity/Q132247435,Paolo e Francesca
http://www.wikidata.org/entity/Q132247451,crocifissione di Gesù
http://www.wikidata.org/entity/Q132397606,Pietà
http://www.wikidata.org/entity/Q132397607,donna
http://www.wikidata.org/entity/Q132397604,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q132397610,Pietà di Luco
http://www.wikidata.org/entity/Q132397611,
http://www.wikidata.org/entity/Q132397614,
http://www.wikidata.org/entity/Q132397615,
http://www.wikidata.org/entity/Q132397613,
http://www.wikidata.org/entity/Q132397621,angelo
http://www.wikidata.org/entity/Q132397631,
http://www.wikidata.org/entity/Q132397663,
http://www.wikidata.org/entity/Q132397660,Madonna col Bambino
http://www.wikidata.org/entity/Q132397666,incontro alla Porta d'Oro
http://www.wikidata.org/entity/Q132397667,Pietà
http://www.wikidata.org/entity/Q132397664,Compianto sul Cristo morto
http://www.wikidata.org/entity/Q132397665,Sacra conversazione
http://www.wikidata.org/entity/Q132397670,santo cristiano
http://www.wikidata.org/entity/Q132397668,Pietà
http://www.wikidata.org/entity/Q132397669,santo cristiano
http://www.wikidata.org/entity/Q132397673,Presentazione al Tempio
http://www.wikidata.org/entity/Q132397679,Carnevale di Roma
http://www.wikidata.org/entity/Q132397687,Cupido
http://www.wikidata.org/entity/Q132397698,Ratto delle Sabine
http://www.wikidata.org/entity/Q135089031,
http://www.wikidata.org/entity/Q135089170,
http://www.wikidata.org/entity/Q135089208,
http://www.wikidata.org/entity/Q135089338,donna giovane
http://www.wikidata.org/entity/Q135089933,Federico Borromeo
http://www.wikidata.org/entity/Q135097382,Chrysanthemum; bouquet di fiori
http://www.wikidata.org/entity/Q135098524,Chrysanthemum
http://www.wikidata.org/entity/Q135111963,
http://www.wikidata.org/entity/Q135213019,
http://www.wikidata.org/entity/Q135213092,
http://www.wikidata.org/entity/Q135216092,
http://www.wikidata.org/entity/Q135216430,
http://www.wikidata.org/entity/Q135219976,
http://www.wikidata.org/entity/Q135286600,Madonna di Loreto
http://www.wikidata.org/entity/Q135669652,
http://www.wikidata.org/entity/Q135761987,
http://www.wikidata.org/entity/Q135971600,lapidazione di santo Stefano
http://www.wikidata.org/entity/Q135971947,
http://www.wikidata.org/entity/Q135972052,Annunciazione
http://www.wikidata.org/entity/Q135988557,Flavio Chigi
http://www.wikidata.org/entity/Q135989185,Giovanni Battista Borghese
http://www.wikidata.org/entity/Q136359717,Umberto I di Savoia
http://www.wikidata.org/entity/Q136359850,Margherita di Savoia
http://www.wikidata.org/entity/Q136419815,
http://www.wikidata.org/entity/Q136445881,giovane uomo
http://www.wikidata.org/entity/Q136446304,donna anziana
http://www.wikidata.org/entity/Q136452782,Madonna col Bambino
http://www.wikidata.org/entity/Q136457064,Ultima cena
http://www.wikidata.org/entity/Q136468769,Ecce Homo
http://www.wikidata.org/entity/Q136488593,
http://www.wikidata.org/entity/Q136497894,Redentore
http://www.wikidata.org/entity/Q136747345,Antonio Agliardi
http://www.wikidata.org/entity/Q136752887,Leda e il cigno
http://www.wikidata.org/entity/Q136789581,
http://www.wikidata.org/entity/Q136806465,sepoltura di Gesù
http://www.wikidata.org/entity/Q136807706,pericope dell'adultera
http://www.wikidata.org/entity/Q136840231,
http://www.wikidata.org/entity/Q136849352,Benedetto Revelli
http://www.wikidata.org/entity/Q136934711,
http://www.wikidata.org/entity/Q137040888,San Girolamo nel deserto
http://www.wikidata.org/entity/Q137169658,donna giovane
http://www.wikidata.org/entity/Q137268771,Maria
http://www.wikidata.org/entity/Q137357477,
http://www.wikidata.org/entity/Q137395888,
http://www.wikidata.org/entity/Q132397696,risurrezione di Lazzaro
http://www.wikidata.org/entity/Q132397700,seduzione di Elena
http://www.wikidata.org/entity/Q132397710,Fuga in Egitto
http://www.wikidata.org/entity/Q132397711,Madonna col Bambino
http://www.wikidata.org/entity/Q132397715,Risurrezione di Gesù
http://www.wikidata.org/entity/Q132397712,Gesù
http://www.wikidata.org/entity/Q132397719,risurrezione di Lazzaro
http://www.wikidata.org/entity/Q132397716,Risurrezione di Gesù
http://www.wikidata.org/entity/Q132397721,Rinaldo e Armida
http://www.wikidata.org/entity/Q132397728,salita al Calvario
http://www.wikidata.org/entity/Q132397743,Sacra Famiglia
http://www.wikidata.org/entity/Q132397741,Libro di Rut
http://www.wikidata.org/entity/Q132397746,Madonna col Bambino
http://www.wikidata.org/entity/Q132397744,Madonna col Bambino
http://www.wikidata.org/entity/Q132397750,Bruno di Colonia
http://www.wikidata.org/entity/Q132397751,Francesco d'Assisi
http://www.wikidata.org/entity/Q132397749,Sacrificio di Noè
http://www.wikidata.org/entity/Q132397755,Giovanni Battista
http://www.wikidata.org/entity/Q132397753,Sofronio Eusebio Girolamo
http://www.wikidata.org/entity/Q132397758,Marco
http://www.wikidata.org/entity/Q132397759,Paolo di Tarso
http://www.wikidata.org/entity/Q132397756,San Giuseppe
http://www.wikidata.org/entity/Q132397757,Santa Lucia
http://www.wikidata.org/entity/Q132397761,san Sebastiano
http://www.wikidata.org/entity/Q132655854,
http://www.wikidata.org/entity/Q132732649,papa Pio IV
http://www.wikidata.org/entity/Q132732774,
http://www.wikidata.org/entity/Q132861558,Madonna col Bambino
http://www.wikidata.org/entity/Q133269222,
http://www.wikidata.org/entity/Q133269326,
http://www.wikidata.org/entity/Q133269393,
http://www.wikidata.org/entity/Q133272425,
http://www.wikidata.org/entity/Q133273079,
http://www.wikidata.org/entity/Q133273191,
http://www.wikidata.org/entity/Q133280987,Melchisedec
http://www.wikidata.org/entity/Q133280990,Agostino d'Ippona
http://www.wikidata.org/entity/Q133280991,santa Barbara; Adorazione dei Magi
http://www.wikidata.org/entity/Q133280994,Bartolomeo
http://www.wikidata.org/entity/Q133280993,Bartolomeo
http://www.wikidata.org/entity/Q133280996,Bernardino da Siena
http://www.wikidata.org/entity/Q133281000,Francesco d'Assisi
http://www.wikidata.org/entity/Q133281004,san Giorgio
http://www.wikidata.org/entity/Q133281008,Sofronio Eusebio Girolamo
http://www.wikidata.org/entity/Q133281009,Giovanni l'Elemosiniere
http://www.wikidata.org/entity/Q133281015,Santa Lucia
http://www.wikidata.org/entity/Q133281013,Giovanni
http://www.wikidata.org/entity/Q133281018,Michele
http://www.wikidata.org/entity/Q133281019,Michele
http://www.wikidata.org/entity/Q133281016,Margherita di Antiochia
http://www.wikidata.org/entity/Q133281023,Pietro da Verona
http://www.wikidata.org/entity/Q133281021,Paolo di Tarso
http://www.wikidata.org/entity/Q133281027,Tommaso d'Aquino
http://www.wikidata.org/entity/Q133281024,Romolo di Fiesole
http://www.wikidata.org/entity/Q133281030,Giovanni
http://www.wikidata.org/entity/Q133281031,Martino di Tours; San Cristoforo
http://www.wikidata.org/entity/Q133281028,Vitale di Milano
http://www.wikidata.org/entity/Q133281038,Crisogono di Aquileia
http://www.wikidata.org/entity/Q133281054,trasfigurazione di Gesù
http://www.wikidata.org/entity/Q133281058,nozze mistiche di Santa Caterina d'Alessandria
http://www.wikidata.org/entity/Q133281056,san Rocco
http://www.wikidata.org/entity/Q133281062,Antonio di Padova
http://www.wikidata.org/entity/Q133281060,Sant'Ambrogio
http://www.wikidata.org/entity/Q133281064,Antonio abate
http://www.wikidata.org/entity/Q133281065,
http://www.wikidata.org/entity/Q133281074,
http://www.wikidata.org/entity/Q133281075,San Placido
http://www.wikidata.org/entity/Q133281073,Daniele lo Stilita
http://www.wikidata.org/entity/Q133281078,Santa Lucia
http://www.wikidata.org/entity/Q133281079,Presentazione al Tempio
http://www.wikidata.org/entity/Q133281076,Madonna col Bambino
http://www.wikidata.org/entity/Q133281091,Semiramide
http://www.wikidata.org/entity/Q133281094,
http://www.wikidata.org/entity/Q133281103,Stati d'animo II: Quelli che vanno
http://www.wikidata.org/entity/Q133377050,
http://www.wikidata.org/entity/Q133460319,
http://www.wikidata.org/entity/Q133520790,prima guerra mondiale
http://www.wikidata.org/entity/Q133538987,Ferdinando II de' Medici
http://www.wikidata.org/entity/Q133572599,Virginia de Leyva
http://www.wikidata.org/entity/Q133580122,prima guerra mondiale
http://www.wikidata.org/entity/Q133663142,prima guerra mondiale
http://www.wikidata.org/entity/Q133756640,Giovanni Benedetto
http://www.wikidata.org/entity/Q133806816,Bernardino da Siena
http://www.wikidata.org/entity/Q133832267,Alvise I Mocenigo
http://www.wikidata.org/entity/Q133838769,Niccolò Zeno
http://www.wikidata.org/entity/Q133853068,Madonna col Bambino
http://www.wikidata.org/entity/Q133853701,
http://www.wikidata.org/entity/Q133857279,Sperone Speroni
http://www.wikidata.org/entity/Q133871397,tempesta
http://www.wikidata.org/entity/Q133877955,Mariano Fortuny y Madrazo
http://www.wikidata.org/entity/Q133878297,Mariano Fortuny y Madrazo
http://www.wikidata.org/entity/Q133878813,Henriette Negrin
http://www.wikidata.org/entity/Q134006791,Sacra Famiglia
http://www.wikidata.org/entity/Q134475701,
http://www.wikidata.org/entity/Q134486443,Maria
http://www.wikidata.org/entity/Q134580708,Madonna del Latte
http://www.wikidata.org/entity/Q134691464,Girolamo Muziano
http://www.wikidata.org/entity/Q134699222,caduta dell'uomo
http://www.wikidata.org/entity/Q134820887,Madonna col Bambino
http://www.wikidata.org/entity/Q134960128,Cosimo I de' Medici
http://www.wikidata.org/entity/Q135088946,
