id,altezza
http://www.wikidata.org/entity/Q117803973,147
http://www.wikidata.org/entity/Q117826019,90
http://www.wikidata.org/entity/Q117832067,191
http://www.wikidata.org/entity/Q118121260,119
http://www.wikidata.org/entity/Q118138029,70
http://www.wikidata.org/entity/Q118140584,234
http://www.wikidata.org/entity/Q118273001,245
http://www.wikidata.org/entity/Q118277328,220
http://www.wikidata.org/entity/Q118383381,48
http://www.wikidata.org/entity/Q118384137,84
http://www.wikidata.org/entity/Q118383458,110.5
http://www.wikidata.org/entity/Q118522639,322
http://www.wikidata.org/entity/Q118725638,483
http://www.wikidata.org/entity/Q118898180,69
http://www.wikidata.org/entity/Q118978047,98.5
http://www.wikidata.org/entity/Q119008888,149
http://www.wikidata.org/entity/Q119157243,150
http://www.wikidata.org/entity/Q119164762,140
http://www.wikidata.org/entity/Q119169372,82
http://www.wikidata.org/entity/Q119398059,89.9
http://www.wikidata.org/entity/Q119406125,176
http://www.wikidata.org/entity/Q119496040,72.5
http://www.wikidata.org/entity/Q119702756,96
http://www.wikidata.org/entity/Q120401056,73
http://www.wikidata.org/entity/Q120509133,220
http://www.wikidata.org/entity/Q120509521,127
http://www.wikidata.org/entity/Q120509789,127
http://www.wikidata.org/entity/Q120763322,111
http://www.wikidata.org/entity/Q120766339,135
http://www.wikidata.org/entity/Q120793977,150
http://www.wikidata.org/entity/Q120822987,110
http://www.wikidata.org/entity/Q120968113,19.2
http://www.wikidata.org/entity/Q120968282,19.2
http://www.wikidata.org/entity/Q120968550,19.2
http://www.wikidata.org/entity/Q120968767,19.2
http://www.wikidata.org/entity/Q120968914,19.2
http://www.wikidata.org/entity/Q120985002,72
http://www.wikidata.org/entity/Q121050640,224
http://www.wikidata.org/entity/Q121064292,364
http://www.wikidata.org/entity/Q121064630,548
http://www.wikidata.org/entity/Q121065902,320
http://www.wikidata.org/entity/Q121066043,370
http://www.wikidata.org/entity/Q121450256,60
http://www.wikidata.org/entity/Q121462678,48.3
http://www.wikidata.org/entity/Q121504941,105
http://www.wikidata.org/entity/Q121678655,106
http://www.wikidata.org/entity/Q121685223,160
http://www.wikidata.org/entity/Q121692401,78
http://www.wikidata.org/entity/Q121780997,64
http://www.wikidata.org/entity/Q121811406,155
http://www.wikidata.org/entity/Q122227973,62
http://www.wikidata.org/entity/Q122615548,170
http://www.wikidata.org/entity/Q122617360,94.5
http://www.wikidata.org/entity/Q122730307,170
http://www.wikidata.org/entity/Q122733370,183.5
http://www.wikidata.org/entity/Q122740583,201
http://www.wikidata.org/entity/Q122764699,105
http://www.wikidata.org/entity/Q122912807,152
http://www.wikidata.org/entity/Q122948136,77
http://www.wikidata.org/entity/Q122965388,65
http://www.wikidata.org/entity/Q123052486,52
http://www.wikidata.org/entity/Q123052559,61
http://www.wikidata.org/entity/Q123055325,136.5
http://www.wikidata.org/entity/Q123146252,196.8
http://www.wikidata.org/entity/Q123178580,430
http://www.wikidata.org/entity/Q123200940,290
http://www.wikidata.org/entity/Q123200938,162
http://www.wikidata.org/entity/Q123200931,236
http://www.wikidata.org/entity/Q123201359,98
http://www.wikidata.org/entity/Q123258249,115
http://www.wikidata.org/entity/Q123260093,81
http://www.wikidata.org/entity/Q123301255,79
http://www.wikidata.org/entity/Q123314103,260
http://www.wikidata.org/entity/Q123313948,245.5
http://www.wikidata.org/entity/Q123328738,52.5
http://www.wikidata.org/entity/Q123338940,62.5
http://www.wikidata.org/entity/Q123375075,67
http://www.wikidata.org/entity/Q123416410,60
http://www.wikidata.org/entity/Q123419220,142
http://www.wikidata.org/entity/Q123422898,72.7
http://www.wikidata.org/entity/Q123457388,130
http://www.wikidata.org/entity/Q123457393,130
http://www.wikidata.org/entity/Q123457399,34
http://www.wikidata.org/entity/Q123457362,132
http://www.wikidata.org/entity/Q123457371,131.5
http://www.wikidata.org/entity/Q123458625,138
http://www.wikidata.org/entity/Q123462848,152.5
http://www.wikidata.org/entity/Q123480115,83
http://www.wikidata.org/entity/Q123562848,49
http://www.wikidata.org/entity/Q123671285,145
http://www.wikidata.org/entity/Q123709241,100
http://www.wikidata.org/entity/Q123709348,125
http://www.wikidata.org/entity/Q123741888,180
http://www.wikidata.org/entity/Q123751969,77
http://www.wikidata.org/entity/Q123753616,95
http://www.wikidata.org/entity/Q123754396,144
http://www.wikidata.org/entity/Q123912954,117.5
http://www.wikidata.org/entity/Q124038605,165
http://www.wikidata.org/entity/Q124039068,112
http://www.wikidata.org/entity/Q124039121,71
http://www.wikidata.org/entity/Q124039323,168
http://www.wikidata.org/entity/Q124043063,113
http://www.wikidata.org/entity/Q124056690,298
http://www.wikidata.org/entity/Q124069413,94
http://www.wikidata.org/entity/Q124069583,96
http://www.wikidata.org/entity/Q124069753,105
http://www.wikidata.org/entity/Q124079494,80
http://www.wikidata.org/entity/Q124083860,74
http://www.wikidata.org/entity/Q124084281,75
http://www.wikidata.org/entity/Q124086041,75
http://www.wikidata.org/entity/Q124086306,75
http://www.wikidata.org/entity/Q124086626,212
http://www.wikidata.org/entity/Q124087802,130
http://www.wikidata.org/entity/Q124091771,60
http://www.wikidata.org/entity/Q124092399,143
http://www.wikidata.org/entity/Q124092672,82
http://www.wikidata.org/entity/Q124097861,56
http://www.wikidata.org/entity/Q124098297,52
http://www.wikidata.org/entity/Q124100563,104
http://www.wikidata.org/entity/Q124101877,82
http://www.wikidata.org/entity/Q124101956,62
http://www.wikidata.org/entity/Q124150884,80
http://www.wikidata.org/entity/Q124151090,92
http://www.wikidata.org/entity/Q124152267,71
http://www.wikidata.org/entity/Q124154228,70
http://www.wikidata.org/entity/Q124154199,88
http://www.wikidata.org/entity/Q124210379,137
http://www.wikidata.org/entity/Q124218595,87
http://www.wikidata.org/entity/Q124246612,110
http://www.wikidata.org/entity/Q124248182,84
http://www.wikidata.org/entity/Q124286611,179
http://www.wikidata.org/entity/Q124287319,124
http://www.wikidata.org/entity/Q124288119,73
http://www.wikidata.org/entity/Q124307433,80
http://www.wikidata.org/entity/Q124307821,59
http://www.wikidata.org/entity/Q124316070,78
http://www.wikidata.org/entity/Q124321743,196
http://www.wikidata.org/entity/Q124348363,150
http://www.wikidata.org/entity/Q124348745,150
http://www.wikidata.org/entity/Q124349538,111
http://www.wikidata.org/entity/Q124369794,132
http://www.wikidata.org/entity/Q124498236,115
http://www.wikidata.org/entity/Q124499426,130
http://www.wikidata.org/entity/Q124537391,135
http://www.wikidata.org/entity/Q124538450,133
http://www.wikidata.org/entity/Q124629543,62
http://www.wikidata.org/entity/Q124630700,92
http://www.wikidata.org/entity/Q124652229,112
http://www.wikidata.org/entity/Q124652592,68
http://www.wikidata.org/entity/Q124662452,48
http://www.wikidata.org/entity/Q124662574,202
http://www.wikidata.org/entity/Q124663036,209
http://www.wikidata.org/entity/Q124664892,227
http://www.wikidata.org/entity/Q124686467,60
http://www.wikidata.org/entity/Q124719736,60
http://www.wikidata.org/entity/Q124721106,60
http://www.wikidata.org/entity/Q124723493,60
http://www.wikidata.org/entity/Q124724283,115
http://www.wikidata.org/entity/Q124726300,57
http://www.wikidata.org/entity/Q124726116,58.8
http://www.wikidata.org/entity/Q124736928,37
http://www.wikidata.org/entity/Q124738743,45
http://www.wikidata.org/entity/Q124801581,154.7
http://www.wikidata.org/entity/Q124884546,101
http://www.wikidata.org/entity/Q124902982,23.5
http://www.wikidata.org/entity/Q124922865,133
http://www.wikidata.org/entity/Q124962542,130
http://www.wikidata.org/entity/Q124981334,28
http://www.wikidata.org/entity/Q125102834,63.5
http://www.wikidata.org/entity/Q125107060,95.5
http://www.wikidata.org/entity/Q125116690,65
http://www.wikidata.org/entity/Q125144993,44.5
http://www.wikidata.org/entity/Q125170382,300.5
http://www.wikidata.org/entity/Q125176302,148
http://www.wikidata.org/entity/Q125208945,127
http://www.wikidata.org/entity/Q125266586,360
http://www.wikidata.org/entity/Q125293980,61
http://www.wikidata.org/entity/Q125298817,85
http://www.wikidata.org/entity/Q125387269,36
http://www.wikidata.org/entity/Q125399429,90
http://www.wikidata.org/entity/Q125490773,228
http://www.wikidata.org/entity/Q125599554,80
http://www.wikidata.org/entity/Q125678611,100
http://www.wikidata.org/entity/Q125679589,55
http://www.wikidata.org/entity/Q125692333,330
http://www.wikidata.org/entity/Q125704254,115
http://www.wikidata.org/entity/Q125728210,71
http://www.wikidata.org/entity/Q125811262,220
http://www.wikidata.org/entity/Q125811962,260
http://www.wikidata.org/entity/Q125811807,275
http://www.wikidata.org/entity/Q125812539,260
http://www.wikidata.org/entity/Q125813029,300
http://www.wikidata.org/entity/Q125813094,250
http://www.wikidata.org/entity/Q125813375,250
http://www.wikidata.org/entity/Q125813475,150
http://www.wikidata.org/entity/Q125813876,242
http://www.wikidata.org/entity/Q125863783,104
http://www.wikidata.org/entity/Q125938897,57.3
http://www.wikidata.org/entity/Q125973048,73
http://www.wikidata.org/entity/Q125973990,49
http://www.wikidata.org/entity/Q125974248,53
http://www.wikidata.org/entity/Q126093976,45
http://www.wikidata.org/entity/Q126127672,278
http://www.wikidata.org/entity/Q126284183,60
http://www.wikidata.org/entity/Q126284192,80
http://www.wikidata.org/entity/Q126284226,90
http://www.wikidata.org/entity/Q126284181,59
http://www.wikidata.org/entity/Q126284180,61
http://www.wikidata.org/entity/Q126284182,63
http://www.wikidata.org/entity/Q126284199,48
http://www.wikidata.org/entity/Q126284187,61
http://www.wikidata.org/entity/Q126284189,61
http://www.wikidata.org/entity/Q126284229,220
http://www.wikidata.org/entity/Q126284247,110
http://www.wikidata.org/entity/Q126284238,240
http://www.wikidata.org/entity/Q126284170,92
http://www.wikidata.org/entity/Q126284197,62
http://www.wikidata.org/entity/Q126284193,67
http://www.wikidata.org/entity/Q126284228,330
http://www.wikidata.org/entity/Q126284237,240
http://www.wikidata.org/entity/Q126284191,75
http://www.wikidata.org/entity/Q126284232,320
http://www.wikidata.org/entity/Q126284244,220
http://www.wikidata.org/entity/Q126284245,260
http://www.wikidata.org/entity/Q126284233,410
http://www.wikidata.org/entity/Q126284172,107
http://www.wikidata.org/entity/Q126284283,100
http://www.wikidata.org/entity/Q126284177,104
http://www.wikidata.org/entity/Q126284230,58
http://www.wikidata.org/entity/Q126284231,58
http://www.wikidata.org/entity/Q126284185,102
http://www.wikidata.org/entity/Q126284279,220
http://www.wikidata.org/entity/Q126284281,220
http://www.wikidata.org/entity/Q126284198,114
http://www.wikidata.org/entity/Q126284314,20
http://www.wikidata.org/entity/Q126284305,90
http://www.wikidata.org/entity/Q126284313,200
http://www.wikidata.org/entity/Q126284315,60
http://www.wikidata.org/entity/Q126284294,33
http://www.wikidata.org/entity/Q126284320,40
http://www.wikidata.org/entity/Q126284309,150
http://www.wikidata.org/entity/Q126284312,16
http://www.wikidata.org/entity/Q126284326,80
http://www.wikidata.org/entity/Q126284258,77
http://www.wikidata.org/entity/Q126284297,34
http://www.wikidata.org/entity/Q126284263,73
http://www.wikidata.org/entity/Q126284296,36
http://www.wikidata.org/entity/Q126284308,260
http://www.wikidata.org/entity/Q126284207,145
http://www.wikidata.org/entity/Q126284286,71
http://www.wikidata.org/entity/Q126284265,91
http://www.wikidata.org/entity/Q126284300,59
http://www.wikidata.org/entity/Q126284264,96
http://www.wikidata.org/entity/Q126284267,98
http://www.wikidata.org/entity/Q126284317,54
http://www.wikidata.org/entity/Q126284298,81
http://www.wikidata.org/entity/Q126284380,200
http://www.wikidata.org/entity/Q126284357,26
http://www.wikidata.org/entity/Q126284284,99
http://www.wikidata.org/entity/Q126284277,108
http://www.wikidata.org/entity/Q126284385,50
http://www.wikidata.org/entity/Q126284318,76
http://www.wikidata.org/entity/Q126284293,99
http://www.wikidata.org/entity/Q126284384,90
http://www.wikidata.org/entity/Q126284383,150
http://www.wikidata.org/entity/Q126284389,50
http://www.wikidata.org/entity/Q126284355,46
http://www.wikidata.org/entity/Q126284275,126
http://www.wikidata.org/entity/Q126284272,126
http://www.wikidata.org/entity/Q126284250,154
http://www.wikidata.org/entity/Q126284249,154
http://www.wikidata.org/entity/Q126284288,117
http://www.wikidata.org/entity/Q126284386,39
http://www.wikidata.org/entity/Q126284303,124
http://www.wikidata.org/entity/Q126284274,168
http://www.wikidata.org/entity/Q126284251,195
http://www.wikidata.org/entity/Q126284255,192
http://www.wikidata.org/entity/Q126284388,58
http://www.wikidata.org/entity/Q126284387,64
http://www.wikidata.org/entity/Q126284257,193
http://www.wikidata.org/entity/Q126284252,209
http://www.wikidata.org/entity/Q126284241,222
http://www.wikidata.org/entity/Q126284278,198
http://www.wikidata.org/entity/Q126284260,214
http://www.wikidata.org/entity/Q126284261,218
http://www.wikidata.org/entity/Q126284270,217
http://www.wikidata.org/entity/Q126284285,198
http://www.wikidata.org/entity/Q126284240,265
http://www.wikidata.org/entity/Q126284256,257
http://www.wikidata.org/entity/Q126284234,284
http://www.wikidata.org/entity/Q126284246,275
http://www.wikidata.org/entity/Q126284381,141
http://www.wikidata.org/entity/Q126284243,312
http://www.wikidata.org/entity/Q126284242,318
http://www.wikidata.org/entity/Q126284306,264
http://www.wikidata.org/entity/Q126284295,29.5
http://www.wikidata.org/entity/Q126284322,27.5
http://www.wikidata.org/entity/Q126284622,24
http://www.wikidata.org/entity/Q126284316,33.2
http://www.wikidata.org/entity/Q126284329,47.5
http://www.wikidata.org/entity/Q126284194,84.5
http://www.wikidata.org/entity/Q126284301,75.5
http://www.wikidata.org/entity/Q126284196,94.3
http://www.wikidata.org/entity/Q126284299,94.5
http://www.wikidata.org/entity/Q126284282,98.8
http://www.wikidata.org/entity/Q126284206,118.5
http://www.wikidata.org/entity/Q126284269,112.8
http://www.wikidata.org/entity/Q126310903,132
http://www.wikidata.org/entity/Q126456526,101.5
http://www.wikidata.org/entity/Q126633287,128.5
http://www.wikidata.org/entity/Q126709512,126
http://www.wikidata.org/entity/Q126721550,110
http://www.wikidata.org/entity/Q126918076,46.4
http://www.wikidata.org/entity/Q127327807,82
http://www.wikidata.org/entity/Q127433409,163
http://www.wikidata.org/entity/Q127442026,66.5
http://www.wikidata.org/entity/Q127564377,137
http://www.wikidata.org/entity/Q127695958,500
http://www.wikidata.org/entity/Q127985499,300
http://www.wikidata.org/entity/Q128124962,106
http://www.wikidata.org/entity/Q128495286,232.5
http://www.wikidata.org/entity/Q128783484,73
http://www.wikidata.org/entity/Q128810133,250
http://www.wikidata.org/entity/Q128941201,238
http://www.wikidata.org/entity/Q129199340,29.5
http://www.wikidata.org/entity/Q129487042,91
http://www.wikidata.org/entity/Q129507208,67
http://www.wikidata.org/entity/Q130212907,191
http://www.wikidata.org/entity/Q130213077,154
http://www.wikidata.org/entity/Q130213160,142
http://www.wikidata.org/entity/Q130214332,52
http://www.wikidata.org/entity/Q130221017,217
http://www.wikidata.org/entity/Q130234284,100
http://www.wikidata.org/entity/Q130369461,224
http://www.wikidata.org/entity/Q130375844,150
http://www.wikidata.org/entity/Q130394364,105
http://www.wikidata.org/entity/Q130467776,96
http://www.wikidata.org/entity/Q130492308,300
http://www.wikidata.org/entity/Q130515982,195
http://www.wikidata.org/entity/Q130536956,146
http://www.wikidata.org/entity/Q130537073,125
http://www.wikidata.org/entity/Q130642202,302
http://www.wikidata.org/entity/Q131100772,340
http://www.wikidata.org/entity/Q131154939,107.5
http://www.wikidata.org/entity/Q131340770,35
http://www.wikidata.org/entity/Q131350054,114
http://www.wikidata.org/entity/Q131351071,176
http://www.wikidata.org/entity/Q131354901,56.5
http://www.wikidata.org/entity/Q131356481,120
http://www.wikidata.org/entity/Q131367847,279
http://www.wikidata.org/entity/Q131450105,228
http://www.wikidata.org/entity/Q131463514,101.4
http://www.wikidata.org/entity/Q131501847,62
http://www.wikidata.org/entity/Q131501852,86
http://www.wikidata.org/entity/Q131543655,89
http://www.wikidata.org/entity/Q131543624,145
http://www.wikidata.org/entity/Q131543672,65.8
http://www.wikidata.org/entity/Q131546520,740
http://www.wikidata.org/entity/Q131546602,67.7
http://www.wikidata.org/entity/Q131546415,104.7
http://www.wikidata.org/entity/Q131563724,78.5
http://www.wikidata.org/entity/Q131564536,173.3
http://www.wikidata.org/entity/Q131574021,74
http://www.wikidata.org/entity/Q131579660,20
http://www.wikidata.org/entity/Q131588045,58
http://www.wikidata.org/entity/Q131604575,85
http://www.wikidata.org/entity/Q131604566,175
http://www.wikidata.org/entity/Q131613578,350
http://www.wikidata.org/entity/Q131613784,19
http://www.wikidata.org/entity/Q131613785,320
http://www.wikidata.org/entity/Q131613900,132
http://www.wikidata.org/entity/Q131613676,260.3
http://www.wikidata.org/entity/Q131617911,115
http://www.wikidata.org/entity/Q131627550,116
http://www.wikidata.org/entity/Q131627817,121
http://www.wikidata.org/entity/Q131628768,135.5
http://www.wikidata.org/entity/Q131675994,300
http://www.wikidata.org/entity/Q131690550,70
http://www.wikidata.org/entity/Q131690560,76
http://www.wikidata.org/entity/Q131702506,71.5
http://www.wikidata.org/entity/Q131704141,63.7
http://www.wikidata.org/entity/Q131721232,139
http://www.wikidata.org/entity/Q131760472,55
http://www.wikidata.org/entity/Q131760475,114
http://www.wikidata.org/entity/Q131760478,118
http://www.wikidata.org/entity/Q131760476,192
http://www.wikidata.org/entity/Q131760462,218
http://www.wikidata.org/entity/Q131813159,150
http://www.wikidata.org/entity/Q131823354,60
http://www.wikidata.org/entity/Q131823366,280
http://www.wikidata.org/entity/Q131825312,117
http://www.wikidata.org/entity/Q131829978,58
http://www.wikidata.org/entity/Q131830267,133
http://www.wikidata.org/entity/Q131830296,133
http://www.wikidata.org/entity/Q131830590,440
http://www.wikidata.org/entity/Q131840176,200
http://www.wikidata.org/entity/Q131851136,250
http://www.wikidata.org/entity/Q131856664,130
http://www.wikidata.org/entity/Q131856823,220
http://www.wikidata.org/entity/Q131856942,170
http://www.wikidata.org/entity/Q131857319,102
http://www.wikidata.org/entity/Q131857510,130
http://www.wikidata.org/entity/Q131859542,120
http://www.wikidata.org/entity/Q131859480,153
http://www.wikidata.org/entity/Q131859345,77.5
http://www.wikidata.org/entity/Q131860141,86
http://www.wikidata.org/entity/Q131860198,86
http://www.wikidata.org/entity/Q131861810,76
http://www.wikidata.org/entity/Q131861981,76.5
http://www.wikidata.org/entity/Q131868524,400
http://www.wikidata.org/entity/Q131919623,300
http://www.wikidata.org/entity/Q131937042,45
http://www.wikidata.org/entity/Q131937081,221
http://www.wikidata.org/entity/Q132147997,122
http://www.wikidata.org/entity/Q132148037,192
http://www.wikidata.org/entity/Q132188587,135
http://www.wikidata.org/entity/Q132247338,59
http://www.wikidata.org/entity/Q132247435,98
http://www.wikidata.org/entity/Q132397679,1.22
http://www.wikidata.org/entity/Q132655854,68.5
http://www.wikidata.org/entity/Q132732649,194
http://www.wikidata.org/entity/Q132732774,268.5
http://www.wikidata.org/entity/Q133269222,14
http://www.wikidata.org/entity/Q133269393,36
http://www.wikidata.org/entity/Q133269326,60.5
http://www.wikidata.org/entity/Q133272425,107
http://www.wikidata.org/entity/Q133273079,100
http://www.wikidata.org/entity/Q133273191,75.5
http://www.wikidata.org/entity/Q133281038,199
http://www.wikidata.org/entity/Q133281009,264
http://www.wikidata.org/entity/Q133377050,41.4
http://www.wikidata.org/entity/Q133460319,97
http://www.wikidata.org/entity/Q133520790,57.2
http://www.wikidata.org/entity/Q133538987,201
http://www.wikidata.org/entity/Q133572599,151
http://www.wikidata.org/entity/Q133580122,56.5
http://www.wikidata.org/entity/Q133663142,55.5
http://www.wikidata.org/entity/Q133756640,82
http://www.wikidata.org/entity/Q133806816,240
http://www.wikidata.org/entity/Q133832267,116
http://www.wikidata.org/entity/Q133838769,23.5
http://www.wikidata.org/entity/Q133853068,44
http://www.wikidata.org/entity/Q133853701,165
http://www.wikidata.org/entity/Q133857279,100
http://www.wikidata.org/entity/Q133871397,57.5
http://www.wikidata.org/entity/Q133878297,44
http://www.wikidata.org/entity/Q133877955,96.5
http://www.wikidata.org/entity/Q133878813,50.5
http://www.wikidata.org/entity/Q134006791,70
http://www.wikidata.org/entity/Q134475701,71
http://www.wikidata.org/entity/Q134691464,133
http://www.wikidata.org/entity/Q134699222,195
http://www.wikidata.org/entity/Q134820887,75
http://www.wikidata.org/entity/Q134960128,81
http://www.wikidata.org/entity/Q135088946,65
http://www.wikidata.org/entity/Q135089208,160
http://www.wikidata.org/entity/Q135089170,78
http://www.wikidata.org/entity/Q135089338,35
http://www.wikidata.org/entity/Q135089031,81.5
http://www.wikidata.org/entity/Q135089933,68
http://www.wikidata.org/entity/Q135097382,92
http://www.wikidata.org/entity/Q135098524,91
http://www.wikidata.org/entity/Q135213019,35
http://www.wikidata.org/entity/Q135213092,62.5
http://www.wikidata.org/entity/Q135216092,25
http://www.wikidata.org/entity/Q135216430,73
http://www.wikidata.org/entity/Q135219976,200
http://www.wikidata.org/entity/Q135286600,220
http://www.wikidata.org/entity/Q135669652,400
http://www.wikidata.org/entity/Q135761987,205
http://www.wikidata.org/entity/Q135971600,300
http://www.wikidata.org/entity/Q135971947,320
http://www.wikidata.org/entity/Q135988557,133
http://www.wikidata.org/entity/Q135989185,70
http://www.wikidata.org/entity/Q136359717,138
http://www.wikidata.org/entity/Q136359850,137.5
http://www.wikidata.org/entity/Q136419815,76
http://www.wikidata.org/entity/Q136445881,88.8
http://www.wikidata.org/entity/Q136446304,87.5
http://www.wikidata.org/entity/Q136452782,78
http://www.wikidata.org/entity/Q136457064,172
http://www.wikidata.org/entity/Q136468769,52
http://www.wikidata.org/entity/Q136488593,48
http://www.wikidata.org/entity/Q136497894,48.6
http://www.wikidata.org/entity/Q136747345,140
http://www.wikidata.org/entity/Q136752887,124
http://www.wikidata.org/entity/Q136789581,74.5
http://www.wikidata.org/entity/Q136806465,132
http://www.wikidata.org/entity/Q136807706,149
http://www.wikidata.org/entity/Q136840231,115
http://www.wikidata.org/entity/Q136849352,220
http://www.wikidata.org/entity/Q136934711,102
http://www.wikidata.org/entity/Q137040888,107.5
http://www.wikidata.org/entity/Q137169658,90
http://www.wikidata.org/entity/Q137268771,47
http://www.wikidata.org/entity/Q137357477,93
http://www.wikidata.org/entity/Q137395888,408
