id,titolo,artisti,data_creazione,generi,luoghi,collezioni,contenuti,movimenti,soggetti,altezza,larghezza
http://www.wikidata.org/entity/Q592551,Padre Eterno con i santi Rocco e Romano,Perugino (maschio),1477,arte religiosa,Pinacoteca comunale,Pinacoteca comunale,dio; marmo; Deruta; vedutismo; san Rocco; bastone da passeggio,Scuola umbra,,,
http://www.wikidata.org/entity/Q959174,Ritratto d'uomo con medaglia di Cosimo il Vecchio,Sandro Botticelli (maschio),1474,ritratto,Palazzo degli Uffizi,Palazzo degli Uffizi,paesaggio; medaglia,Primo Rinascimento,uomo,57.5,44.0
http://www.wikidata.org/entity/Q734197,Visitazione,Giotto (maschio),1306,arte religiosa,cappella degli Scrovegni,cappella degli Scrovegni,Maria; donna; colonna; marmo; portico; Elisabetta; Visitazione della Beata Vergine Maria; tabarro; drapperia; aureola,protorinascimento,Visitazione della Beata Vergine Maria,150.0,140.0
http://www.wikidata.org/entity/Q742801,Ritratto di giovane,Sandro Botticelli (maschio),1470,ritratto,Galleria Palatina,Galleria Palatina,giovane uomo,Primo Rinascimento,giovane uomo,51.0,33.7
http://www.wikidata.org/entity/Q733017,San Giorgio e la principessa,Pisanello (maschio),1435,arte religiosa,cappella Pellegrini,,Equus ferus caballus; drago; spada; san Giorgio; principe; fodero,,san Giorgio e il drago,223.0,430.0
http://www.wikidata.org/entity/Q672817,Gonfalone della Giustizia,Perugino (maschio),1501,arte religiosa,Galleria nazionale dell'Umbria,Galleria nazionale dell'Umbria,Maria; donna; ragazzo; Bambino Gesù,rinascimento italiano,,278.0,138.0
http://www.wikidata.org/entity/Q732821,Ritratto di Luca Pacioli,Jacopo de' Barbari (maschio),1497,ritratto,Museo nazionale di Capodimonte,Museo nazionale di Capodimonte,acqua; libro; compasso; Luca Pacioli; gessetto; protrattore; Palazzo Ducale; rombicubottaedro; Ordine dei frati minori; spugna; dodecaedro regolare; lavagna,,Luca Pacioli,98.0,108.0
http://www.wikidata.org/entity/Q1055111,Lippina,Filippo Lippi (maschio),1460,arte religiosa,,Palazzo degli Uffizi,Maria; donna; ragazzo; paesaggio; angelo; bracciolo; Bambino Gesù; telaio della finestra,,Madonna col Bambino,95.0,62.0
http://www.wikidata.org/entity/Q1134060,Susanna e i vecchioni,Peter Paul Rubens (maschio),1606,nudo artistico; arte religiosa,Galleria Borghese,Collezione Borghese; Galleria Borghese,donna; nudità; lavaggio; ombelico; Susanna; posizione seduta; persona anziana,,Susanna e i vecchioni,94.0,66.0
http://www.wikidata.org/entity/Q1111232,Madonna col Bambino,Jacopo Bellini (maschio),1450,arte religiosa,Palazzo degli Uffizi,Palazzo degli Uffizi,Maria; donna; madre; ragazzo; aureola; Bambino Gesù; Madonna col Bambino,,Madonna col Bambino,69.0,49.0
