id,edizione
http://www.wikidata.org/entity/Q103949118,2
http://www.wikidata.org/entity/Q103949123,2
http://www.wikidata.org/entity/Q103949130,2
http://www.wikidata.org/entity/Q103949146,1
http://www.wikidata.org/entity/Q103949137,2
http://www.wikidata.org/entity/Q103949143,2
http://www.wikidata.org/entity/Q103949150,2
http://www.wikidata.org/entity/Q103949156,2
http://www.wikidata.org/entity/Q103949167,2
http://www.wikidata.org/entity/Q103949170,2
http://www.wikidata.org/entity/Q103949183,1
http://www.wikidata.org/entity/Q103949187,1
http://www.wikidata.org/entity/Q103949190,1
http://www.wikidata.org/entity/Q103949176,2
http://www.wikidata.org/entity/Q103949193,1
http://www.wikidata.org/entity/Q103949200,1
http://www.wikidata.org/entity/Q103949206,1
http://www.wikidata.org/entity/Q104381902,
http://www.wikidata.org/entity/Q104381891,1
http://www.wikidata.org/entity/Q104381894,1
http://www.wikidata.org/entity/Q104381895,1
http://www.wikidata.org/entity/Q104381892,1
http://www.wikidata.org/entity/Q104381893,1
http://www.wikidata.org/entity/Q104381898,1
http://www.wikidata.org/entity/Q104381899,1
http://www.wikidata.org/entity/Q104381896,1
http://www.wikidata.org/entity/Q104381897,1
http://www.wikidata.org/entity/Q104381900,1
http://www.wikidata.org/entity/Q104381901,1
http://www.wikidata.org/entity/Q101996668,2
http://www.wikidata.org/entity/Q102115630,2
http://www.wikidata.org/entity/Q102116015,1
http://www.wikidata.org/entity/Q102391509,1
http://www.wikidata.org/entity/Q102391845,1
http://www.wikidata.org/entity/Q102392002,1
http://www.wikidata.org/entity/Q102392285,1
http://www.wikidata.org/entity/Q102392363,1
http://www.wikidata.org/entity/Q102392806,1
http://www.wikidata.org/entity/Q102392889,1
http://www.wikidata.org/entity/Q102393180,1
http://www.wikidata.org/entity/Q102393258,1
http://www.wikidata.org/entity/Q102393556,1
http://www.wikidata.org/entity/Q102393664,1
http://www.wikidata.org/entity/Q102393759,1
http://www.wikidata.org/entity/Q102393947,1
http://www.wikidata.org/entity/Q102393996,1
http://www.wikidata.org/entity/Q102802821,2
http://www.wikidata.org/entity/Q102805155,2
http://www.wikidata.org/entity/Q102808536,2
http://www.wikidata.org/entity/Q102809224,2
http://www.wikidata.org/entity/Q102810332,2
http://www.wikidata.org/entity/Q102821767,2
http://www.wikidata.org/entity/Q102822425,2
http://www.wikidata.org/entity/Q102822617,2
http://www.wikidata.org/entity/Q102822746,2
http://www.wikidata.org/entity/Q102823167,2
http://www.wikidata.org/entity/Q102823781,2
http://www.wikidata.org/entity/Q104057116,3
http://www.wikidata.org/entity/Q104057358,3
http://www.wikidata.org/entity/Q104150702,2
http://www.wikidata.org/entity/Q104150703,2
http://www.wikidata.org/entity/Q104150704,2
http://www.wikidata.org/entity/Q104213403,1
http://www.wikidata.org/entity/Q104213404,1
http://www.wikidata.org/entity/Q104250752,1
http://www.wikidata.org/entity/Q104250758,1
http://www.wikidata.org/entity/Q104250756,1
http://www.wikidata.org/entity/Q104250763,1
http://www.wikidata.org/entity/Q104250761,1
http://www.wikidata.org/entity/Q104250766,1
http://www.wikidata.org/entity/Q104250768,1
http://www.wikidata.org/entity/Q104250769,2
http://www.wikidata.org/entity/Q104250775,2
http://www.wikidata.org/entity/Q104250772,2
http://www.wikidata.org/entity/Q104250773,2
http://www.wikidata.org/entity/Q104250778,2
http://www.wikidata.org/entity/Q104250781,2
http://www.wikidata.org/entity/Q104250786,2
http://www.wikidata.org/entity/Q104250784,2
http://www.wikidata.org/entity/Q104250790,2
http://www.wikidata.org/entity/Q104250788,2
http://www.wikidata.org/entity/Q104250795,3
http://www.wikidata.org/entity/Q104250793,3
http://www.wikidata.org/entity/Q104250798,3
http://www.wikidata.org/entity/Q104381859,1
http://www.wikidata.org/entity/Q104381886,1
http://www.wikidata.org/entity/Q104381887,1
http://www.wikidata.org/entity/Q104381885,1
http://www.wikidata.org/entity/Q104381890,1
http://www.wikidata.org/entity/Q104381888,1
http://www.wikidata.org/entity/Q104381889,1
http://www.wikidata.org/entity/Q104381903,
http://www.wikidata.org/entity/Q107699770,1 (Gennaio - Aprile 2021)
http://www.wikidata.org/entity/Q104381904,1
http://www.wikidata.org/entity/Q104381905,1
http://www.wikidata.org/entity/Q104382458,1
http://www.wikidata.org/entity/Q104382459,1
http://www.wikidata.org/entity/Q104382457,1
http://www.wikidata.org/entity/Q104382462,1
http://www.wikidata.org/entity/Q104382463,1
http://www.wikidata.org/entity/Q104382460,1
http://www.wikidata.org/entity/Q104382466,1
http://www.wikidata.org/entity/Q104382467,1
http://www.wikidata.org/entity/Q104382464,1
http://www.wikidata.org/entity/Q104382465,1
http://www.wikidata.org/entity/Q104382470,1
http://www.wikidata.org/entity/Q104382471,1
http://www.wikidata.org/entity/Q104382468,1
http://www.wikidata.org/entity/Q104382469,1
http://www.wikidata.org/entity/Q104382475,1
http://www.wikidata.org/entity/Q104382472,1
http://www.wikidata.org/entity/Q104382473,1
http://www.wikidata.org/entity/Q104455507,2
http://www.wikidata.org/entity/Q116282238,3
http://www.wikidata.org/entity/Q124344840,2
http://www.wikidata.org/entity/Q125451860,1
http://www.wikidata.org/entity/Q125500024,3
http://www.wikidata.org/entity/Q125959522,1
http://www.wikidata.org/entity/Q128308912,2
http://www.wikidata.org/entity/Q130362547,2
http://www.wikidata.org/entity/Q131438467,1
http://www.wikidata.org/entity/Q131459329,2
http://www.wikidata.org/entity/Q131459633,3
http://www.wikidata.org/entity/Q131502873,3
http://www.wikidata.org/entity/Q131542651,3
http://www.wikidata.org/entity/Q131569299,2
http://www.wikidata.org/entity/Q131606824,3
http://www.wikidata.org/entity/Q131606924,3
http://www.wikidata.org/entity/Q131607096,1
http://www.wikidata.org/entity/Q131682430,2
http://www.wikidata.org/entity/Q131781759,1
http://www.wikidata.org/entity/Q131781771,3
http://www.wikidata.org/entity/Q131781800,3
http://www.wikidata.org/entity/Q131920244,1
http://www.wikidata.org/entity/Q131931300,2
http://www.wikidata.org/entity/Q131932378,2
http://www.wikidata.org/entity/Q131932443,4
http://www.wikidata.org/entity/Q131932403,2/3
http://www.wikidata.org/entity/Q132126758,2
http://www.wikidata.org/entity/Q132127027,3
http://www.wikidata.org/entity/Q132127041,2
http://www.wikidata.org/entity/Q132127110,2
http://www.wikidata.org/entity/Q132127212,1
http://www.wikidata.org/entity/Q132127224,3
http://www.wikidata.org/entity/Q132130690,1
http://www.wikidata.org/entity/Q132130847,1
http://www.wikidata.org/entity/Q132131051,1
http://www.wikidata.org/entity/Q133263063,1
http://www.wikidata.org/entity/Q136379142,3
http://www.wikidata.org/entity/Q136456962,2
http://www.wikidata.org/entity/Q136461995,2
http://www.wikidata.org/entity/Q136462742,1
http://www.wikidata.org/entity/Q136678881,3
http://www.wikidata.org/entity/Q70982360,5
http://www.wikidata.org/entity/Q111582491,
http://www.wikidata.org/entity/Q118971301,
http://www.wikidata.org/entity/Q133757004,
http://www.wikidata.org/entity/Q114674485,2
http://www.wikidata.org/entity/Q126341263,2
http://www.wikidata.org/entity/Q126342482,2
http://www.wikidata.org/entity/Q126343950,2
http://www.wikidata.org/entity/Q126346475,2
http://www.wikidata.org/entity/Q126346523,2
http://www.wikidata.org/entity/Q126348372,2
http://www.wikidata.org/entity/Q126348559,2
http://www.wikidata.org/entity/Q126348563,2
http://www.wikidata.org/entity/Q126348561,2
http://www.wikidata.org/entity/Q126348582,2
http://www.wikidata.org/entity/Q126349087,2
http://www.wikidata.org/entity/Q126349115,2
http://www.wikidata.org/entity/Q126349181,2
http://www.wikidata.org/entity/Q126349443,2
http://www.wikidata.org/entity/Q126349863,2
http://www.wikidata.org/entity/Q126349861,2
http://www.wikidata.org/entity/Q126349864,2
http://www.wikidata.org/entity/Q126349975,2
http://www.wikidata.org/entity/Q126350016,2
http://www.wikidata.org/entity/Q126350572,2
http://www.wikidata.org/entity/Q126353288,2
http://www.wikidata.org/entity/Q126353330,2
http://www.wikidata.org/entity/Q126353715,2
http://www.wikidata.org/entity/Q135225002,
http://www.wikidata.org/entity/Q135399271,
http://www.wikidata.org/entity/Q124343585,
http://www.wikidata.org/entity/Q124343682,10
http://www.wikidata.org/entity/Q124332313,7-8
http://www.wikidata.org/entity/Q124332319,10/11
http://www.wikidata.org/entity/Q124344925,10/11
http://www.wikidata.org/entity/Q136461768,8
http://www.wikidata.org/entity/Q124745218,
http://www.wikidata.org/entity/Q135103335,
http://www.wikidata.org/entity/Q106696225,2
http://www.wikidata.org/entity/Q109659838,1
http://www.wikidata.org/entity/Q109659843,1
http://www.wikidata.org/entity/Q125499879,1
http://www.wikidata.org/entity/Q126034721,4
http://www.wikidata.org/entity/Q126181037,4
http://www.wikidata.org/entity/Q128305871,4
http://www.wikidata.org/entity/Q128694022,3
http://www.wikidata.org/entity/Q128694070,2
http://www.wikidata.org/entity/Q128694069,2
http://www.wikidata.org/entity/Q129813340,2
http://www.wikidata.org/entity/Q129813537,4
http://www.wikidata.org/entity/Q129817115,3
http://www.wikidata.org/entity/Q131437313,3
http://www.wikidata.org/entity/Q131437355,2
http://www.wikidata.org/entity/Q131438401,1
http://www.wikidata.org/entity/Q131460432,1
http://www.wikidata.org/entity/Q131598024,4
http://www.wikidata.org/entity/Q131606988,4
http://www.wikidata.org/entity/Q131542665,1/2
http://www.wikidata.org/entity/Q131869272,3
http://www.wikidata.org/entity/Q131919250,2
http://www.wikidata.org/entity/Q131919303,4
http://www.wikidata.org/entity/Q131931065,1
http://www.wikidata.org/entity/Q131932551,4
http://www.wikidata.org/entity/Q131932568,1
http://www.wikidata.org/entity/Q131932589,3-4
http://www.wikidata.org/entity/Q131919105,3/4
http://www.wikidata.org/entity/Q132130719,1
http://www.wikidata.org/entity/Q132130797,2
http://www.wikidata.org/entity/Q132130942,1
http://www.wikidata.org/entity/Q132167890,4
http://www.wikidata.org/entity/Q132167909,4
http://www.wikidata.org/entity/Q132168073,3
http://www.wikidata.org/entity/Q132130803,1/2
http://www.wikidata.org/entity/Q132130834,1/2
http://www.wikidata.org/entity/Q132130704,3/4
http://www.wikidata.org/entity/Q132540602,2
http://www.wikidata.org/entity/Q133040646,3
http://www.wikidata.org/entity/Q133256774,4
http://www.wikidata.org/entity/Q133256793,1
http://www.wikidata.org/entity/Q133258081,3
http://www.wikidata.org/entity/Q133258102,2
http://www.wikidata.org/entity/Q134963650,1
http://www.wikidata.org/entity/Q134875686,3/4
http://www.wikidata.org/entity/Q135233359,3
http://www.wikidata.org/entity/Q135267481,3
http://www.wikidata.org/entity/Q135271036,4
http://www.wikidata.org/entity/Q135233466,3/4
http://www.wikidata.org/entity/Q136184307,4
http://www.wikidata.org/entity/Q136505174,3/4
http://www.wikidata.org/entity/Q136669593,2
http://www.wikidata.org/entity/Q136728621,2
http://www.wikidata.org/entity/Q136760229,1/2
http://www.wikidata.org/entity/Q137195917,2
http://www.wikidata.org/entity/Q137324314,1
http://www.wikidata.org/entity/Q109622637,
http://www.wikidata.org/entity/Q128588041,
http://www.wikidata.org/entity/Q130401947,
http://www.wikidata.org/entity/Q128591413,7/9
http://www.wikidata.org/entity/Q128306153,2/4
http://www.wikidata.org/entity/Q115901296,2 Suppl. 1
http://www.wikidata.org/entity/Q111732248,
http://www.wikidata.org/entity/Q111732265,
http://www.wikidata.org/entity/Q111747613,
http://www.wikidata.org/entity/Q111758777,
http://www.wikidata.org/entity/Q111758893,
http://www.wikidata.org/entity/Q111782051,
http://www.wikidata.org/entity/Q111732055,3
http://www.wikidata.org/entity/Q113485970,3
http://www.wikidata.org/entity/Q113643582,2
http://www.wikidata.org/entity/Q113643658,2
http://www.wikidata.org/entity/Q115533638,2
http://www.wikidata.org/entity/Q115534269,2
http://www.wikidata.org/entity/Q115534356,2
http://www.wikidata.org/entity/Q115534903,2
http://www.wikidata.org/entity/Q115534992,2
http://www.wikidata.org/entity/Q115535068,2
http://www.wikidata.org/entity/Q115536188,2
http://www.wikidata.org/entity/Q115536223,2
http://www.wikidata.org/entity/Q117032180,3
http://www.wikidata.org/entity/Q117032732,3
http://www.wikidata.org/entity/Q117033064,3
http://www.wikidata.org/entity/Q117033227,3
http://www.wikidata.org/entity/Q117033440,3
http://www.wikidata.org/entity/Q117034524,3
http://www.wikidata.org/entity/Q117034594,3
http://www.wikidata.org/entity/Q111522931,
http://www.wikidata.org/entity/Q134822033,1
http://www.wikidata.org/entity/Q134822634,1
http://www.wikidata.org/entity/Q134822870,1
http://www.wikidata.org/entity/Q134963409,1
http://www.wikidata.org/entity/Q134963419,1
http://www.wikidata.org/entity/Q135180935,1
http://www.wikidata.org/entity/Q135180964,1
http://www.wikidata.org/entity/Q135181011,1
http://www.wikidata.org/entity/Q135181035,1
http://www.wikidata.org/entity/Q135181072,1
http://www.wikidata.org/entity/Q135181110,1
http://www.wikidata.org/entity/Q136657990,2
http://www.wikidata.org/entity/Q136658092,2
http://www.wikidata.org/entity/Q136658118,2
http://www.wikidata.org/entity/Q136658143,2
http://www.wikidata.org/entity/Q136658175,2
http://www.wikidata.org/entity/Q136658306,2
http://www.wikidata.org/entity/Q136658342,2
http://www.wikidata.org/entity/Q136658554,2
http://www.wikidata.org/entity/Q136658604,2
http://www.wikidata.org/entity/Q136665816,2
http://www.wikidata.org/entity/Q136666002,2
http://www.wikidata.org/entity/Q136666236,2
http://www.wikidata.org/entity/Q136666494,2
http://www.wikidata.org/entity/Q136666796,2
http://www.wikidata.org/entity/Q136667091,2
http://www.wikidata.org/entity/Q111088376,2
http://www.wikidata.org/entity/Q111163090,2
http://www.wikidata.org/entity/Q111191307,2
http://www.wikidata.org/entity/Q111232946,2
http://www.wikidata.org/entity/Q111235775,2
http://www.wikidata.org/entity/Q111244430,2
http://www.wikidata.org/entity/Q111248680,1
http://www.wikidata.org/entity/Q111248972,1
http://www.wikidata.org/entity/Q111281871,3
http://www.wikidata.org/entity/Q111282815,3
http://www.wikidata.org/entity/Q111283250,1
http://www.wikidata.org/entity/Q111283475,1
http://www.wikidata.org/entity/Q111284671,1
http://www.wikidata.org/entity/Q111317641,3
http://www.wikidata.org/entity/Q111333696,3
http://www.wikidata.org/entity/Q111333860,3
http://www.wikidata.org/entity/Q111339952,3
http://www.wikidata.org/entity/Q111340032,3
http://www.wikidata.org/entity/Q111342753,1
http://www.wikidata.org/entity/Q111576588,3
http://www.wikidata.org/entity/Q111577180,3
http://www.wikidata.org/entity/Q111577447,3
http://www.wikidata.org/entity/Q111577696,3
http://www.wikidata.org/entity/Q111595862,3
http://www.wikidata.org/entity/Q111596675,3
http://www.wikidata.org/entity/Q111658930,2
http://www.wikidata.org/entity/Q111673977,2
http://www.wikidata.org/entity/Q111963092,3
http://www.wikidata.org/entity/Q111963613,3
http://www.wikidata.org/entity/Q112054439,1
http://www.wikidata.org/entity/Q112072975,1
http://www.wikidata.org/entity/Q112073050,1
http://www.wikidata.org/entity/Q112116478,1
http://www.wikidata.org/entity/Q112116606,1
http://www.wikidata.org/entity/Q112651011,3
http://www.wikidata.org/entity/Q112652180,3
http://www.wikidata.org/entity/Q112650918,1-2
http://www.wikidata.org/entity/Q112672921,3
http://www.wikidata.org/entity/Q112672997,3
http://www.wikidata.org/entity/Q112673120,3
http://www.wikidata.org/entity/Q112673173,3
http://www.wikidata.org/entity/Q112894265,1
http://www.wikidata.org/entity/Q112913735,1
http://www.wikidata.org/entity/Q112913794,1
http://www.wikidata.org/entity/Q113101630,1
http://www.wikidata.org/entity/Q113101741,1
http://www.wikidata.org/entity/Q113101849,1
http://www.wikidata.org/entity/Q113101914,1
http://www.wikidata.org/entity/Q113331815,1
http://www.wikidata.org/entity/Q113333289,1
http://www.wikidata.org/entity/Q113334524,1
http://www.wikidata.org/entity/Q113334738,1
http://www.wikidata.org/entity/Q113374946,1
http://www.wikidata.org/entity/Q113375815,1
http://www.wikidata.org/entity/Q113383293,1
http://www.wikidata.org/entity/Q113383318,1
http://www.wikidata.org/entity/Q113402027,3
http://www.wikidata.org/entity/Q113402360,3
http://www.wikidata.org/entity/Q113435090,1
http://www.wikidata.org/entity/Q113435137,1
http://www.wikidata.org/entity/Q113435232,1
http://www.wikidata.org/entity/Q113436725,1
http://www.wikidata.org/entity/Q113436807,2
http://www.wikidata.org/entity/Q113436974,2
http://www.wikidata.org/entity/Q113437039,2
http://www.wikidata.org/entity/Q113437122,2
http://www.wikidata.org/entity/Q113469465,2
http://www.wikidata.org/entity/Q113470106,1-2
http://www.wikidata.org/entity/Q113470152,1-2
http://www.wikidata.org/entity/Q113470241,1-2
http://www.wikidata.org/entity/Q113470395,1-2
http://www.wikidata.org/entity/Q113485018,1
http://www.wikidata.org/entity/Q113485151,1
http://www.wikidata.org/entity/Q113485313,1
http://www.wikidata.org/entity/Q113485704,3
http://www.wikidata.org/entity/Q113485957,1
http://www.wikidata.org/entity/Q113376086,2-3
http://www.wikidata.org/entity/Q113376157,2-3
http://www.wikidata.org/entity/Q113382868,2-3
http://www.wikidata.org/entity/Q113383097,2-3
http://www.wikidata.org/entity/Q113383218,2-3
http://www.wikidata.org/entity/Q113383238,2-3
http://www.wikidata.org/entity/Q130529660,
http://www.wikidata.org/entity/Q118814003,1
http://www.wikidata.org/entity/Q118867455,1
http://www.wikidata.org/entity/Q118867779,1
http://www.wikidata.org/entity/Q118945524,1
http://www.wikidata.org/entity/Q119133062,1
http://www.wikidata.org/entity/Q119137591,1
http://www.wikidata.org/entity/Q119137740,1
http://www.wikidata.org/entity/Q119138814,1
http://www.wikidata.org/entity/Q123172724,2
http://www.wikidata.org/entity/Q123172848,2
http://www.wikidata.org/entity/Q123173029,2
http://www.wikidata.org/entity/Q123173160,2
http://www.wikidata.org/entity/Q123179841,2
http://www.wikidata.org/entity/Q123180026,2
http://www.wikidata.org/entity/Q123180254,2
http://www.wikidata.org/entity/Q123180300,2
http://www.wikidata.org/entity/Q123180417,2
http://www.wikidata.org/entity/Q123180448,2
http://www.wikidata.org/entity/Q124619281,3
http://www.wikidata.org/entity/Q124619337,3
http://www.wikidata.org/entity/Q124619373,3
http://www.wikidata.org/entity/Q124621840,3
http://www.wikidata.org/entity/Q124621865,3
http://www.wikidata.org/entity/Q124621893,3
http://www.wikidata.org/entity/Q124621904,3
http://www.wikidata.org/entity/Q124621917,3
http://www.wikidata.org/entity/Q124621931,3
http://www.wikidata.org/entity/Q124694790,3
http://www.wikidata.org/entity/Q126361432,1
http://www.wikidata.org/entity/Q126361695,1
http://www.wikidata.org/entity/Q126362005,1
http://www.wikidata.org/entity/Q126372110,1
http://www.wikidata.org/entity/Q126372153,1
http://www.wikidata.org/entity/Q126372598,1
http://www.wikidata.org/entity/Q126532186,1
http://www.wikidata.org/entity/Q130477850,2
http://www.wikidata.org/entity/Q130529432,2
http://www.wikidata.org/entity/Q130529479,2
http://www.wikidata.org/entity/Q130529510,2
http://www.wikidata.org/entity/Q130529640,2
http://www.wikidata.org/entity/Q130529702,2
http://www.wikidata.org/entity/Q131925517,3
http://www.wikidata.org/entity/Q131925554,3
http://www.wikidata.org/entity/Q131925592,3
http://www.wikidata.org/entity/Q131925629,3
http://www.wikidata.org/entity/Q131925643,3
http://www.wikidata.org/entity/Q131925664,3
http://www.wikidata.org/entity/Q131925686,3
http://www.wikidata.org/entity/Q130429194,
http://www.wikidata.org/entity/Q130472961,
http://www.wikidata.org/entity/Q130473043,
http://www.wikidata.org/entity/Q115342412,1
http://www.wikidata.org/entity/Q130427991,
http://www.wikidata.org/entity/Q130680698,
http://www.wikidata.org/entity/Q135165055,
http://www.wikidata.org/entity/Q118367937,
http://www.wikidata.org/entity/Q128624475,2
http://www.wikidata.org/entity/Q124343474,10
http://www.wikidata.org/entity/Q125731008,2
http://www.wikidata.org/entity/Q128308921,4
http://www.wikidata.org/entity/Q128694073,4
http://www.wikidata.org/entity/Q131389397,2
http://www.wikidata.org/entity/Q131542502,1
http://www.wikidata.org/entity/Q131626777,1
http://www.wikidata.org/entity/Q131506079,3/4
http://www.wikidata.org/entity/Q131682115,2
http://www.wikidata.org/entity/Q131682397,3
http://www.wikidata.org/entity/Q131869204,1
http://www.wikidata.org/entity/Q131869976,1
http://www.wikidata.org/entity/Q131931058,2
http://www.wikidata.org/entity/Q133278195,3
http://www.wikidata.org/entity/Q135267376,2
http://www.wikidata.org/entity/Q135178782,3/4
http://www.wikidata.org/entity/Q136716018,1
http://www.wikidata.org/entity/Q137392147,1
http://www.wikidata.org/entity/Q126722512,
http://www.wikidata.org/entity/Q127043392,1
http://www.wikidata.org/entity/Q127043422,1
http://www.wikidata.org/entity/Q127043447,1
http://www.wikidata.org/entity/Q131389375,1
http://www.wikidata.org/entity/Q136399640,2
http://www.wikidata.org/entity/Q136445293,3
http://www.wikidata.org/entity/Q128624466,
http://www.wikidata.org/entity/Q128624472,
http://www.wikidata.org/entity/Q130402154,
http://www.wikidata.org/entity/Q129814967,2 / 24
http://www.wikidata.org/entity/Q129815743,2 / 24
http://www.wikidata.org/entity/Q129816282,2 / 24
http://www.wikidata.org/entity/Q130638618,
http://www.wikidata.org/entity/Q130650495,
http://www.wikidata.org/entity/Q130655979,
http://www.wikidata.org/entity/Q130292560,
http://www.wikidata.org/entity/Q130292910,
http://www.wikidata.org/entity/Q135391256,
http://www.wikidata.org/entity/Q135494039,
http://www.wikidata.org/entity/Q130401900,3
http://www.wikidata.org/entity/Q131625443,
http://www.wikidata.org/entity/Q133297020,
http://www.wikidata.org/entity/Q133297032,
http://www.wikidata.org/entity/Q133297580,
http://www.wikidata.org/entity/Q135116138,
http://www.wikidata.org/entity/Q135233418,
http://www.wikidata.org/entity/Q135792920,
http://www.wikidata.org/entity/Q136539563,
http://www.wikidata.org/entity/Q136593329,
http://www.wikidata.org/entity/Q131625829,9
http://www.wikidata.org/entity/Q135435931,
http://www.wikidata.org/entity/Q135435961,
http://www.wikidata.org/entity/Q134887636,
http://www.wikidata.org/entity/Q134889535,
http://www.wikidata.org/entity/Q134889693,
http://www.wikidata.org/entity/Q134889718,
http://www.wikidata.org/entity/Q134889955,
http://www.wikidata.org/entity/Q135011215,
http://www.wikidata.org/entity/Q137392384,
http://www.wikidata.org/entity/Q135011297,inserto
http://www.wikidata.org/entity/Q136757914,23
http://www.wikidata.org/entity/Q136759830,8
http://www.wikidata.org/entity/Q136760020,13
http://www.wikidata.org/entity/Q136759809,19
http://www.wikidata.org/entity/Q136760137,9
http://www.wikidata.org/entity/Q137393272,47
