id,basi_dati
http://www.wikidata.org/entity/Q103896952,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899574,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899584,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899585,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899590,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899591,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899589,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899592,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899593,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899598,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899599,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899596,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899597,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899601,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899606,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899607,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899604,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899605,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899610,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899609,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899614,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103899613,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901278,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901283,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901280,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901290,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901289,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901292,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901299,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901296,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901302,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901301,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901304,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901310,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901308,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901314,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901316,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901322,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901321,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103901324,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915809,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915814,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915812,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915818,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915819,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915822,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915827,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915824,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915831,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915835,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915833,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915839,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915836,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915843,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915841,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915866,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915864,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915869,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915875,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915873,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915883,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915881,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915887,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915888,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915895,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915893,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915898,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915903,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915900,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103915907,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918125,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918128,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918134,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918132,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918138,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918139,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918136,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918142,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918144,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918150,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918148,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918152,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918156,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918163,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918160,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918164,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918168,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918169,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918174,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918172,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918178,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918180,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918211,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918215,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918217,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918222,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918220,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918227,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918224,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918230,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918234,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918232,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918238,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918236,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918242,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918240,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918246,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918244,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918251,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918249,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918253,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918258,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918256,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918260,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918266,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918264,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918270,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918268,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918272,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918273,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918279,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918276,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918326,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918330,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918328,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918333,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918338,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918339,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918336,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918341,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918347,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918344,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918350,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918353,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918358,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918356,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918363,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918361,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918366,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918370,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918368,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918375,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918373,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103918377,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919289,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919294,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919299,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919296,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919303,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919301,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919307,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919305,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919309,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919315,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919312,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919318,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919323,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919320,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919326,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919331,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919328,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919333,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919339,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919336,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919343,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919346,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919351,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919348,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919353,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919359,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919357,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919362,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919366,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919364,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919369,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919372,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919378,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919376,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919382,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919380,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919385,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919389,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919394,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919396,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919620,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919627,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919625,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919629,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919635,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919632,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919633,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919639,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919643,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919646,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919650,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919654,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919652,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919658,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919715,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919718,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919722,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919720,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919727,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919724,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919730,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919735,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919732,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919738,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919742,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919894,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919979,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919982,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919987,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919985,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919990,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919994,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103919999,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103920001,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103920007,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103920009,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103920012,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103920016,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q103948932,
http://www.wikidata.org/entity/Q103948937,
http://www.wikidata.org/entity/Q103948941,
http://www.wikidata.org/entity/Q103948945,
http://www.wikidata.org/entity/Q103948950,
http://www.wikidata.org/entity/Q103948951,
http://www.wikidata.org/entity/Q103948955,
http://www.wikidata.org/entity/Q103948958,
http://www.wikidata.org/entity/Q103948962,
http://www.wikidata.org/entity/Q103948964,
http://www.wikidata.org/entity/Q103948970,
http://www.wikidata.org/entity/Q103948968,
http://www.wikidata.org/entity/Q103948975,
http://www.wikidata.org/entity/Q103948977,
http://www.wikidata.org/entity/Q103948981,
http://www.wikidata.org/entity/Q103948986,
http://www.wikidata.org/entity/Q103948989,
http://www.wikidata.org/entity/Q103948995,
http://www.wikidata.org/entity/Q103948999,
http://www.wikidata.org/entity/Q103949004,
http://www.wikidata.org/entity/Q103949008,
http://www.wikidata.org/entity/Q103949012,
http://www.wikidata.org/entity/Q103949016,
http://www.wikidata.org/entity/Q103949017,
http://www.wikidata.org/entity/Q103949027,
http://www.wikidata.org/entity/Q103949024,
http://www.wikidata.org/entity/Q103949093,
http://www.wikidata.org/entity/Q103949098,
http://www.wikidata.org/entity/Q103949103,
http://www.wikidata.org/entity/Q103949113,
http://www.wikidata.org/entity/Q103949118,
http://www.wikidata.org/entity/Q103949123,
http://www.wikidata.org/entity/Q103949130,
http://www.wikidata.org/entity/Q103949137,
http://www.wikidata.org/entity/Q103949143,
http://www.wikidata.org/entity/Q103949146,
http://www.wikidata.org/entity/Q103949150,
http://www.wikidata.org/entity/Q103949156,
http://www.wikidata.org/entity/Q103949167,
http://www.wikidata.org/entity/Q103949170,
http://www.wikidata.org/entity/Q103949176,
http://www.wikidata.org/entity/Q103949183,
http://www.wikidata.org/entity/Q103949187,
http://www.wikidata.org/entity/Q103949190,
http://www.wikidata.org/entity/Q103949193,
http://www.wikidata.org/entity/Q103949200,
http://www.wikidata.org/entity/Q103949206,
http://www.wikidata.org/entity/Q103949219,
http://www.wikidata.org/entity/Q103949227,
http://www.wikidata.org/entity/Q103949230,
http://www.wikidata.org/entity/Q103949234,
http://www.wikidata.org/entity/Q103949237,
http://www.wikidata.org/entity/Q103949242,
http://www.wikidata.org/entity/Q103949248,
http://www.wikidata.org/entity/Q103949253,
http://www.wikidata.org/entity/Q103949258,
http://www.wikidata.org/entity/Q103949266,
http://www.wikidata.org/entity/Q103949269,
http://www.wikidata.org/entity/Q103949274,
http://www.wikidata.org/entity/Q103949282,
http://www.wikidata.org/entity/Q103949284,
http://www.wikidata.org/entity/Q103949290,
http://www.wikidata.org/entity/Q103949342,
http://www.wikidata.org/entity/Q103949351,
http://www.wikidata.org/entity/Q103949355,
http://www.wikidata.org/entity/Q103949362,
http://www.wikidata.org/entity/Q103949360,
http://www.wikidata.org/entity/Q103949365,
http://www.wikidata.org/entity/Q103949369,
http://www.wikidata.org/entity/Q103949373,
http://www.wikidata.org/entity/Q103949377,
http://www.wikidata.org/entity/Q103949382,
http://www.wikidata.org/entity/Q103949385,
http://www.wikidata.org/entity/Q103949391,
http://www.wikidata.org/entity/Q103949397,
http://www.wikidata.org/entity/Q103949402,
http://www.wikidata.org/entity/Q103949406,
http://www.wikidata.org/entity/Q103949408,
http://www.wikidata.org/entity/Q103949414,
http://www.wikidata.org/entity/Q103949412,
http://www.wikidata.org/entity/Q103949419,
http://www.wikidata.org/entity/Q103949425,
http://www.wikidata.org/entity/Q103949431,
http://www.wikidata.org/entity/Q103949428,
http://www.wikidata.org/entity/Q103949437,
http://www.wikidata.org/entity/Q103949443,
http://www.wikidata.org/entity/Q103949445,
http://www.wikidata.org/entity/Q103949450,
http://www.wikidata.org/entity/Q103949454,
http://www.wikidata.org/entity/Q103949460,
http://www.wikidata.org/entity/Q103949465,
http://www.wikidata.org/entity/Q103949468,
http://www.wikidata.org/entity/Q103949472,
http://www.wikidata.org/entity/Q103949476,
http://www.wikidata.org/entity/Q103949482,
http://www.wikidata.org/entity/Q104057116,
http://www.wikidata.org/entity/Q104057358,
http://www.wikidata.org/entity/Q104150702,
http://www.wikidata.org/entity/Q104150703,
http://www.wikidata.org/entity/Q104150704,
http://www.wikidata.org/entity/Q104213403,
http://www.wikidata.org/entity/Q104213404,
http://www.wikidata.org/entity/Q104250752,
http://www.wikidata.org/entity/Q104250758,
http://www.wikidata.org/entity/Q104250756,
http://www.wikidata.org/entity/Q104250763,
http://www.wikidata.org/entity/Q104250761,
http://www.wikidata.org/entity/Q104250766,
http://www.wikidata.org/entity/Q104250768,
http://www.wikidata.org/entity/Q104250769,
http://www.wikidata.org/entity/Q104250775,
http://www.wikidata.org/entity/Q104250772,
http://www.wikidata.org/entity/Q104250773,
http://www.wikidata.org/entity/Q104250778,
http://www.wikidata.org/entity/Q104250781,
http://www.wikidata.org/entity/Q104250786,
http://www.wikidata.org/entity/Q104250784,
http://www.wikidata.org/entity/Q104250790,
http://www.wikidata.org/entity/Q104250788,
http://www.wikidata.org/entity/Q104250795,
http://www.wikidata.org/entity/Q104250793,
http://www.wikidata.org/entity/Q104250798,
http://www.wikidata.org/entity/Q104381859,
http://www.wikidata.org/entity/Q104381886,
http://www.wikidata.org/entity/Q104381887,
http://www.wikidata.org/entity/Q104381885,
http://www.wikidata.org/entity/Q104381890,
http://www.wikidata.org/entity/Q104381891,
http://www.wikidata.org/entity/Q104381888,
http://www.wikidata.org/entity/Q104381889,
http://www.wikidata.org/entity/Q104381894,
http://www.wikidata.org/entity/Q104381895,
http://www.wikidata.org/entity/Q104381892,
http://www.wikidata.org/entity/Q104381893,
http://www.wikidata.org/entity/Q104381898,
http://www.wikidata.org/entity/Q104381899,
http://www.wikidata.org/entity/Q104381896,
http://www.wikidata.org/entity/Q104381897,
http://www.wikidata.org/entity/Q104381902,
http://www.wikidata.org/entity/Q104381903,
http://www.wikidata.org/entity/Q104381900,
http://www.wikidata.org/entity/Q104381901,
http://www.wikidata.org/entity/Q104381904,
http://www.wikidata.org/entity/Q104381905,
http://www.wikidata.org/entity/Q104382458,
http://www.wikidata.org/entity/Q104382459,
http://www.wikidata.org/entity/Q104382457,
http://www.wikidata.org/entity/Q104382462,
http://www.wikidata.org/entity/Q104382463,
http://www.wikidata.org/entity/Q104382460,
http://www.wikidata.org/entity/Q104382466,
http://www.wikidata.org/entity/Q104382467,
http://www.wikidata.org/entity/Q104382464,
http://www.wikidata.org/entity/Q104382465,
http://www.wikidata.org/entity/Q104382470,
http://www.wikidata.org/entity/Q104382471,
http://www.wikidata.org/entity/Q104382468,
http://www.wikidata.org/entity/Q104382469,
http://www.wikidata.org/entity/Q104382475,
http://www.wikidata.org/entity/Q104382472,
http://www.wikidata.org/entity/Q104382473,
http://www.wikidata.org/entity/Q104455507,
http://www.wikidata.org/entity/Q104786698,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786699,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786702,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786700,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786701,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786706,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786707,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786704,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786705,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q104786709,Scopus; Google Scholar; DOAJ; SCImago Journal Rank
http://www.wikidata.org/entity/Q105491102,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491103,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491101,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491106,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491107,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491104,Scopus; DOAJ; Emerging Sources Citation Index
http://www.wikidata.org/entity/Q105491105,Scopus; DOAJ; Emerging Sources Citation Index
